,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72488019e-01  7.36818492e-01 -8.59539092e-01  2.36453698e-03
   2.28275712e-05  3.23293805e-01  7.32536763e-02  6.01065218e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-2.35400409e-01  7.92192936e-01 -9.23003674e-01  1.35637471e-03
   1.16471165e-05  2.96316266e-01  6.28753901e-02  6.39440358e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  3.00000000e-01]]"
2,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[-0.19774994  0.93018508 -0.12049606  0.28633836  0.00119261  0.48631078
   0.07104551  0.15511273  1.          0.          0.          0.
   0.          0.4       ]]"
3,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-6.02916777e-01  5.59468985e-01 -1.12532966e-01  4.42794384e-03
   3.83582315e-04  9.85490680e-01  4.96398751e-03  4.73389262e-03
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-7.46448696e-01  4.99625266e-01  8.72395158e-01  1.12448007e-01
   2.20922362e-02  8.64941478e-01  4.75769513e-04  4.26004444e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[22.],[[[0 0 1 0 0]]],[[10.]],[3],[7.],[[0 0 0 0 0]],"[[-7.83519983e-01  6.17166102e-01 -1.68284893e-01  1.24639773e-03
   1.31755354e-04  9.93296206e-01  2.51934677e-03  2.80626235e-03
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-8.92779469e-01  1.87004060e-01  7.92707920e-01  5.74500253e-03
   8.39236192e-03  9.85758066e-01  9.87820822e-05  5.76234970e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.05623376e-01  6.01545990e-01  9.23729420e-01  8.10665786e-02
   1.47629865e-02  9.03862357e-01  2.82807508e-04  2.53682447e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-7.68083811e-01  6.78711772e-01  9.47470188e-01  2.84481883e-01
   2.38248948e-02  6.91078067e-01  5.57925145e-04  5.73631260e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-5.98076224e-01  8.03036332e-01  9.65343297e-01  7.33441234e-01
   2.02355031e-02  2.45514810e-01  7.14512833e-04  9.38758458e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
