,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72056332e-01  7.92128980e-01 -9.21293855e-01  1.67426514e-03
   1.20611185e-05  2.28893697e-01  6.75827190e-02  7.01837242e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[-1.76259607e-01  9.98894334e-01 -7.37263858e-01  8.59543309e-03
   2.20797920e-05  1.67342603e-01  7.57567659e-02  7.48283088e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  3.00000000e-01]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[-9.34412554e-02  9.97897983e-01 -2.85850346e-01  2.22705066e-01
   4.80753835e-04  2.73435682e-01  1.06894337e-01  3.96484107e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[-0.02182119  0.99902868 -0.08224142  0.593153    0.00106752  0.16181956
   0.07125945  0.17270051  0.          0.          1.          0.
   0.          0.5       ]]"
4,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-2.14829639e-01  7.92165875e-01 -9.04616237e-01  1.65497197e-03
   1.34509446e-05  2.85041571e-01  6.58102185e-02  6.47479832e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  6.00000000e-01]]"
5,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[-2.20693648e-01  9.98274326e-01 -4.90703702e-01  4.26190645e-02
   1.27802661e-04  3.52286071e-01  9.18795839e-02  5.13087451e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-4.40578103e-01  7.37022102e-01 -8.54350030e-01  7.31903303e-04
   1.48850177e-05  6.85666203e-01  3.77658270e-02  2.75821269e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-6.97496951e-01  1.20428309e-01  8.71680796e-01  2.34765280e-02
   2.83157192e-02  9.48006630e-01  1.92077277e-04  9.01780459e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-7.16374993e-01  2.41395324e-01  9.72611904e-01  5.98059036e-02
   4.12696861e-02  8.98698211e-01  2.16351007e-04  9.94954462e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-7.40133166e-01  7.89569378e-01  9.89783645e-01  5.14383912e-01
   2.26411168e-02  4.62315738e-01  5.91261371e-04  6.79341611e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
