,adv action,condition,git,investment,repay
0,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",2,[0.]
1,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",5,[15.]
2,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",7,[0.]
3,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",12,[36.]
4,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",13,[0.]
5,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[45.]
6,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",8,[0.]
7,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",18,[54.]
8,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",20,[60.]
9,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",8,[24.]
