,adv action,condition,git,investment,repay
0,[2],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[22.5]
1,[1],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[11.25]
2,[2],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",14,[21.]
3,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",18,[54.]
4,[3],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",14,[31.5]
5,[3],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",17,[38.25]
6,[3],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",19,[42.75]
7,[3],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",17,[38.25]
8,[1],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",17,[12.75]
9,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",16,[0.]
