,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.45614994e-01  9.08883512e-01 -4.13871348e-01  1.07085456e-04
   3.81745063e-02  9.61531460e-01  8.63023160e-05  1.00621655e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[24.75],[[[0 0 1 0 0]]],[[11.]],[3],[8.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.56782520e-01  9.77641165e-01 -8.06055725e-01  1.74131419e-05
   4.29846579e-03  9.95634139e-01  2.05388205e-05  2.94926976e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[5.73097952],[[[0 0 1 0 0]]],[[10.]],[0],[24.26902048],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.92815435e-01  9.65243697e-01 -5.79838634e-01  3.76309254e-05
   1.51893869e-02  9.84687746e-01  3.78080913e-05  4.74648150e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.77931581],[[[0 0 1 0 0]]],[[9.]],[2],[24.22068419],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.90456700e-01  9.56845045e-01 -2.78558373e-01  1.38540781e-04
   7.77565986e-02  9.21905994e-01  9.73567003e-05  1.01440994e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.71337606],[[[0 0 1 0 0]]],[[12.]],[2],[32.28662394],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.92246151e-01  9.73467231e-01  1.18608341e-01  4.90390405e-04
   4.40674067e-01  5.58462381e-01  2.07125006e-04  1.66062731e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.10640451],[[[0 1 0 0 0]]],[[8.]],[0],[17.89359549],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.98777092e-01  9.92361069e-01  9.95660603e-01  3.84454674e-04
   9.90550101e-01  8.98569822e-03  5.48585303e-05  2.49265977e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.12500171],[[[0 1 0 0 0]]],[[5.]],[0],[11.87499829],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.75288272e-01  9.97332335e-01  9.98041928e-01  4.46173595e-04
   9.90612328e-01  8.85555428e-03  5.92321485e-05  2.67612377e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[4.05149576],[[[0 1 0 0 0]]],[[6.]],[0],[13.94850424],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.84235346e-01  9.99120712e-01  9.97815669e-01  4.21015488e-04
   9.90621448e-01  8.87487363e-03  5.70192315e-05  2.57491829e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[1.93584788],[[[0 1 0 0 0]]],[[6.]],[0],[16.06415212],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.27603245e-01  9.99679863e-01  9.98290181e-01  6.07396360e-04
   9.90477562e-01  8.81198421e-03  7.10292661e-05  3.19634455e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
