,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.39043403e-01  9.04530942e-01 -4.79092479e-01  8.45389222e-05
   2.67755538e-02  9.72977698e-01  7.31052860e-05  8.90412266e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.71048772e-01  9.66261625e-01 -6.26139104e-01  3.53813302e-05
   1.17603485e-02  9.88123000e-01  3.55014236e-05  4.58199138e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[4.53115376],[[[0 0 1 0 0]]],[[10.]],[2],[25.46884624],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93667364e-01  9.67518330e-01 -3.81401449e-01  8.83090615e-05
   4.50404957e-02  9.54724848e-01  6.95500421e-05  7.68762911e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[3.26676381],[[[0 0 1 0 0]]],[[10.]],[2],[26.73323619],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.91338551e-01  9.75210249e-01 -1.16797080e-02  3.56751843e-04
   2.74455845e-01  7.24859059e-01  1.75606794e-04  1.52768116e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.30363784],[[[0 0 1 0 0]]],[[10.]],[3],[26.69636216],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.85058069e-01  9.85394478e-01  5.44134915e-01  6.39261736e-04
   8.95816386e-01  1.03295967e-01  1.54523295e-04  9.38492230e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[2.03619048],[[[0 1 0 0 0]]],[[6.]],[0],[15.96380952],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.06132936e-01  9.91575956e-01  9.08110917e-01  7.70745042e-04
   9.84563947e-01  1.45224705e-02  9.66145162e-05  4.62129137e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[4.35366853],[[[0 1 0 0 0]]],[[7.]],[0],[16.64633147],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.77486074e-01  9.97538090e-01  9.97272551e-01  4.40218864e-04
   9.90578949e-01  8.89544375e-03  5.88049297e-05  2.65808940e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.51178335],[[[0 1 0 0 0]]],[[5.]],[0],[14.48821665],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.76905417e-01  9.99081314e-01  9.98489141e-01  1.61231821e-03
   9.89510655e-01  8.69155675e-03  1.28223255e-04  5.72742647e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.42080025],[[[0 1 0 0 0]]],[[7.]],[0],[20.57919975],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-4.72075969e-01  9.99725759e-01  9.97826636e-01  1.15314592e-02
   9.79428828e-01  8.43565911e-03  4.19550139e-04  1.84529636e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
