,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.58098292e-01  8.88344646e-01 -2.92151362e-01  1.65030709e-04
   7.31343850e-02  9.26443219e-01  1.22927289e-04  1.34394650e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.59926307e-01  9.82208431e-01 -9.10387337e-01  1.06897423e-05
   2.39052949e-03  9.97562647e-01  1.43122470e-05  2.19025715e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[2.67723331],[[[0 0 1 0 0]]],[[12.]],[0],[33.32276669],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.89241064e-01  8.84228706e-01 -5.60119808e-01  4.29418542e-05
   1.71049386e-02  9.82740819e-01  4.83674194e-05  6.29413626e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[7.1464891],[[[0 0 1 0 0]]],[[10.]],[2],[22.8535109],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.97398496e-01  9.40485835e-01 -5.12530684e-01  4.93704247e-05
   2.20941603e-02  9.77748990e-01  4.83725453e-05  5.90717027e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[7.46350241],[[[0 0 1 0 0]]],[[9.]],[2],[19.53649759],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.99235511e-01  9.67864633e-01 -4.27489668e-01  6.99570301e-05
   3.50858718e-02  9.64717805e-01  5.90763739e-05  6.72435417e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[1.56682174],[[[0 0 1 0 0]]],[[11.]],[0],[31.43317826],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.90041256e-01  9.86775160e-01  9.95424569e-01  4.07322164e-04
   9.90523398e-01  8.98556691e-03  5.74313344e-05  2.61755631e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.14634428],[[[0 1 0 0 0]]],[[8.]],[0],[23.85365572],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.29716718e-01  9.94980216e-01  9.98482525e-01  2.18974939e-03
   9.88934100e-01  8.65123980e-03  1.55455535e-04  6.94430346e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[4.49021778],[[[0 1 0 0 0]]],[[8.]],[0],[19.50978222],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.41975355e-01  9.98864651e-01  9.96290147e-01  5.54655038e-04
   9.90426898e-01  8.92042369e-03  6.75606934e-05  3.04783425e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[5.26089847],[[[0 1 0 0 0]]],[[6.]],[0],[12.73910153],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.86700714e-01  9.99655008e-01  9.97388244e-01  4.14499402e-04
   9.90605175e-01  8.89836811e-03  5.64671500e-05  2.55018131e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
