,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.10652339e-01  9.42202568e-01 -6.12222195e-01  5.62843052e-05
   1.28003638e-02  9.87029433e-01  4.96891080e-05  6.42939049e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.65434194e-01  9.77327228e-01 -6.40023887e-01  3.44196887e-05
   1.08758630e-02  9.89011884e-01  3.39327889e-05  4.38782590e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[1.00894054],[[[0 0 1 0 0]]],[[9.]],[2],[25.99105946],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.56230462e-01  8.96440983e-01 -2.23674104e-01  2.19085166e-04
   1.03906214e-01  8.95574033e-01  1.47237544e-04  1.53362358e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.56806755],[[[0 0 1 0 0]]],[[9.]],[2],[24.43193245],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.74439502e-01  9.41081166e-01  2.10372433e-01  6.44227606e-04
   5.70233107e-01  4.28686082e-01  2.46598531e-04  1.90008810e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[2.63297751],[[[0 1 0 0 0]]],[[6.]],[0],[15.36702249],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.86982465e-01  9.81343210e-01  9.96392369e-01  4.15395305e-04
   9.90569711e-01  8.92940909e-03  5.86202805e-05  2.67840624e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[5.88055087],[[[0 1 0 0 0]]],[[7.]],[0],[15.11944913],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.95509505e-01  9.94179964e-01  9.97165143e-01  3.91925103e-04
   9.90617812e-01  8.91007669e-03  5.51734702e-05  2.50142966e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.30900496],[[[0 1 0 0 0]]],[[5.]],[0],[11.69099504],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.77975607e-01  9.97986436e-01  9.98014748e-01  4.38435440e-04
   9.90617096e-01  8.85945652e-03  5.85395064e-05  2.64419959e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.94144128],[[[0 1 0 0 0]]],[[7.]],[0],[20.05855872],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.38226438e-01  9.99257207e-01  9.98427570e-01  1.08387216e-03
   9.90029633e-01  8.74044746e-03  1.00849757e-04  4.51846863e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[4.28795226],[[[0 1 0 0 0]]],[[5.]],[0],[10.71204774],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.61407363e-01  9.99794960e-01  9.97127831e-01  4.88486199e-04
   9.90527511e-01  8.89355689e-03  6.23712913e-05  2.81344001e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
