,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[8.]],"[[-9.31827843e-01  9.16414261e-01  9.84193742e-01  6.08140428e-04
   9.89820123e-01  9.44597367e-03  8.51021396e-05  4.06289910e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-6.58024549e-01  9.70875621e-01  9.97453332e-01  3.49852210e-03
   9.87569869e-01  8.61772615e-03  2.16200991e-04  9.76930241e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.4793475],[[[0 1 0 0 0]]],[[7.]],[4],[20.5206525],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[7.53168702e-01 9.89691496e-01 9.96921182e-01 9.68533278e-01
  2.90399231e-02 2.28516074e-04 1.55236956e-03 6.45818713e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 5.00000000e-01]]"
4,[1.79805528],[[[1 0 0 0 0]]],[[3.]],[4],[7.20194472],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.94669020e-01 9.98897612e-01 9.48961973e-01 9.92779791e-01
  5.89121552e-03 5.96880454e-05 8.93048593e-04 3.76259908e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 6.00000000e-01]]"
5,[0.00022734],[[[1 0 0 0 0]]],[[0.001]],[0],[0.00277266],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99809504e-01 9.97221112e-01 9.34547484e-01 9.93051052e-01
  5.60448132e-03 6.15513636e-05 8.99941195e-04 3.82935221e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 7.00000000e-01]]"
6,[3.21846814],[[[1 0 0 0 0]]],[[4.]],[0],[8.78153186],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.98517752e-01 9.98801589e-01 9.07780290e-01 9.93115366e-01
  5.48212975e-03 7.00294258e-05 9.30210517e-04 4.02244303e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 8.00000000e-01]]"
7,[1.5716087],[[[1 0 0 0 0]]],[[2.]],[0],[4.4283913],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99524713e-01 9.98027503e-01 9.22076166e-01 9.93094444e-01
  5.53588010e-03 6.52318413e-05 9.13073192e-04 3.91427806e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 9.00000000e-01]]"
8,[0.8436565],[[[1 0 0 0 0]]],[[4.]],[0],[11.1563435],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99735415e-01 9.97655690e-01 9.27257240e-01 9.93080080e-01
  5.56093361e-03 6.36377808e-05 9.07443464e-04 3.87819251e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e+00]]"
9,[0.91375324],[[[1 0 0 0 0]]],[[4.]],[0],[11.08624676],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99726951e-01 9.97751415e-01 9.26656246e-01 9.93082523e-01
  5.55749331e-03 6.38149140e-05 9.07971174e-04 3.88170592e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
