,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[8.25],[[[0 0 1 0 0]]],[[11.]],[1],[24.75],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.66707087e-01  7.63722539e-01 -2.74244964e-01  3.33712436e-04
   8.18362013e-02  9.17308986e-01  2.41391695e-04  2.79884145e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.22484696e-01  9.30847943e-01 -5.71848392e-01  6.24069507e-05
   1.60240848e-02  9.83788133e-01  5.51971389e-05  7.01313620e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.56721902e-01  9.78289485e-01 -7.41081834e-01  2.32658222e-05
   6.18670089e-03  9.93729830e-01  2.53215167e-05  3.48772737e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[7.55978975],[[[0 0 1 0 0]]],[[9.]],[2],[19.44021025],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.91354406e-01  9.78334844e-01 -5.84375501e-01  3.71105525e-05
   1.47913136e-02  9.85089421e-01  3.64721236e-05  4.55569934e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[6.62463194],[[[0 0 1 0 0]]],[[9.]],[2],[20.37536806],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.97969329e-01  9.82639849e-01 -4.31302339e-01  6.91216119e-05
   3.43125947e-02  9.65497017e-01  5.69013937e-05  6.43475578e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[2.64191752],[[[0 0 1 0 0]]],[[12.]],[2],[33.35808248],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.87527847e-01  9.78048682e-01 -4.45207022e-02  3.30801355e-04
   2.39189237e-01  7.60165036e-01  1.66961327e-04  1.48026360e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[4.6057515],[[[0 1 0 0 0]]],[[7.]],[2],[16.3942485],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93091106e-01  9.87565994e-01  4.65723962e-01  6.27655711e-04
   8.47028673e-01  1.52065635e-01  1.69713036e-04  1.08239321e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[7.04702753],[[[0 0 1 0 0]]],[[9.]],[0],[19.95297247],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.96498823e-01  9.93655622e-01  8.24884176e-01  4.67831705e-04
   9.76227641e-01  2.31818501e-02  8.15088497e-05  4.12407062e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[3.65851732],[[[0 1 0 0 0]]],[[5.]],[0],[11.34148268],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.65470970e-01  9.96402621e-01  9.41615105e-01  5.05728181e-04
   9.87272084e-01  1.21189533e-02  7.02428006e-05  3.28954011e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[2.08681199],[[[0 1 0 0 0]]],[[8.]],[0],[21.91318801],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.34310257e-01  9.98755336e-01  9.98133540e-01  5.81740518e-04
   9.90494072e-01  8.82352702e-03  6.93388574e-05  3.12338379e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
