,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.33637798e-01  9.31505442e-01 -4.56165612e-01  9.60198449e-05
   3.02762166e-02  9.69462395e-01  7.58213791e-05  8.95289340e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.72180784e-01  9.74041760e-01 -5.22571683e-01  5.52519668e-05
   2.08644830e-02  9.78973806e-01  4.83261028e-05  5.81339591e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[9.54603797],[[[0 0 1 0 0]]],[[11.]],[2],[23.45396203],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.92227197e-01  9.85632420e-01 -4.52830762e-01  6.53722600e-05
   3.05153597e-02  9.69303131e-01  5.41406480e-05  6.19387356e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.00587852],[[[0 0 1 0 0]]],[[12.]],[2],[33.99412148],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.78214622e-01  9.72225487e-01 -3.33201103e-02  3.64522508e-04
   2.51107574e-01  7.48190641e-01  1.79095165e-04  1.58135954e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.70594668],[[[0 0 1 0 0]]],[[10.]],[0],[26.29405332],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.95409966e-01  9.91380334e-01  9.96139348e-01  3.92794085e-04
   9.90568101e-01  8.95831455e-03  5.56334890e-05  2.52815935e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.94403904],[[[0 1 0 0 0]]],[[8.]],[0],[17.05596096],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.98214781e-01  9.97372150e-01  9.97065604e-01  3.84958897e-04
   9.90616024e-01  8.92020017e-03  5.42604685e-05  2.45582178e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[1.73602952],[[[0 1 0 0 0]]],[[7.]],[0],[19.26397048],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.21943367e-01  9.99034524e-01  9.98350918e-01  6.30115333e-04
   9.90460157e-01  8.80432501e-03  7.27042861e-05  3.27192065e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[5.87542803],[[[0 0 1 0 0]]],[[12.]],[0],[30.12457197],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.85127926e-01  9.99720573e-01  9.97114718e-01  4.18868760e-04
   9.90587711e-01  8.91092420e-03  5.68449104e-05  2.56738149e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[2.72535215],[[[0 1 0 0 0]]],[[6.]],[0],[15.27464785],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.61458623e-01  9.99896884e-01  9.98154700e-01  4.87765647e-04
   9.90579188e-01  8.84284358e-03  6.21981308e-05  2.80363365e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
