,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.38879132e-01  9.13627505e-01 -4.72894520e-01  8.67202543e-05
   2.76728645e-02  9.72078979e-01  7.31749606e-05  8.82921231e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.67715979e-01  9.71091628e-01 -6.55747235e-01  3.16819933e-05
   9.96832270e-03  9.89925146e-01  3.23896384e-05  4.24665341e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[2.99687069],[[[0 0 1 0 0]]],[[11.]],[2],[30.00312931],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.88822281e-01  9.51328158e-01 -3.42334092e-01  1.07888045e-04
   5.56313321e-02  9.44088757e-01  8.24166855e-05  8.97119389e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[3.00506788],[[[0 0 1 0 0]]],[[10.]],[2],[26.99493212],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.88152981e-01  9.67082322e-01  4.57422435e-02  4.27282153e-04
   3.43522489e-01  6.55686378e-01  1.97429734e-04  1.66386526e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[5.38300485],[[[0 0 1 0 0]]],[[9.]],[3],[21.61699515],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.94666755e-01  9.82683182e-01  5.31044424e-01  6.05208159e-04
   8.88771653e-01  1.10376120e-01  1.53102694e-04  9.39610254e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[2.01015461],[[[0 1 0 0 0]]],[[8.]],[0],[21.98984539],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.12324131e-01  9.89961624e-01  9.02919650e-01  7.44725345e-04
   9.84161735e-01  1.49517823e-02  9.57288648e-05  4.59994226e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[1.09831762],[[[0 1 0 0 0]]],[[6.]],[0],[16.90168238],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-5.85768282e-01  9.94385779e-01  9.59793627e-01  5.78989228e-03
   9.83198583e-01  1.05777718e-02  2.98197323e-04  1.35573006e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[3.92723117],[[[0 1 0 0 0]]],[[7.]],[0],[17.07276883],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.79199266e-01  9.98969138e-01  9.95299459e-01  8.34048667e-04
   9.90115941e-01  8.92445073e-03  8.65758193e-05  3.89542110e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.67518699],[[[0 1 0 0 0]]],[[8.]],[0],[23.32481301],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-6.96880460e-01  9.99655843e-01  9.98162448e-01  2.70698569e-03
   9.88394856e-01  8.64494406e-03  1.75228648e-04  7.79421825e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
