,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.19048369e-01  9.26750481e-01 -6.25721216e-01  5.03960182e-05
   1.18874116e-02  9.87951934e-01  4.75301895e-05  6.26343390e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.68516588e-01  9.71690059e-01 -6.69657350e-01  2.96272065e-05
   9.22259595e-03  9.90676165e-01  3.08358722e-05  4.07749976e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[9.15934422],[[[0 0 1 0 0]]],[[12.]],[2],[26.84065578],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.92180645e-01  9.81468260e-01 -5.89561582e-01  3.60460326e-05
   1.43654561e-02  9.85518575e-01  3.55227130e-05  4.44356665e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[1.70128429],[[[0 0 1 0 0]]],[[9.]],[2],[25.29871571],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.77395296e-01  9.43797290e-01 -2.22814158e-01  1.89015424e-04
   1.03705332e-01  8.95858288e-01  1.22909565e-04  1.24501486e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.05556327],[[[0 1 0 0 0]]],[[6.]],[2],[14.94443673],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.84183908e-01  9.66476083e-01  2.35689104e-01  6.19633007e-04
   6.03898644e-01  3.95088404e-01  2.25154829e-04  1.68221231e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.98595993],[[[0 1 0 0 0]]],[[8.]],[0],[23.01404007],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.52802658e-01  9.88436520e-01  9.97294307e-01  5.17341425e-04
   9.90519106e-01  8.86761956e-03  6.59504512e-05  2.99360381e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[2.68966105],[[[0 1 0 0 0]]],[[5.]],[0],[12.31033895],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.51733947e-01  9.96150792e-01  9.97911870e-01  5.19950583e-04
   9.90541399e-01  8.84415861e-03  6.51311275e-05  2.94144629e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[1.09755945],[[[0 1 0 0 0]]],[[5.]],[0],[13.90244055],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.37449670e-01  9.98642206e-01  9.98302698e-01  1.08959561e-03
   9.90018368e-01  8.74535926e-03  1.01309190e-04  4.54091460e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.7003394],[[[0 1 0 0 0]]],[[6.]],[0],[17.2996606],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-6.46160424e-01  9.99574423e-01  9.98004317e-01  3.75802349e-03
   9.87323880e-01  8.60953052e-03  2.13670734e-04  9.48109155e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
