,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.39043403e-01  9.04530942e-01 -4.79092479e-01  8.45389222e-05
   2.67755538e-02  9.72977698e-01  7.31052860e-05  8.90412266e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.67754483e-01  9.68174934e-01 -6.68487072e-01  2.99591775e-05
   9.28730890e-03  9.90609944e-01  3.12756492e-05  4.14114947e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.8000215],[[[0 0 1 0 0]]],[[12.]],[2],[35.1999785],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.52033699e-01  8.70162725e-01 -2.63812065e-01  1.93472442e-04
   8.49178508e-02  9.14593220e-01  1.41690354e-04  1.53767192e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[5.60978867],[[[0 0 1 0 0]]],[[12.]],[0],[30.39021133],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.96182799e-01  9.66069937e-01  9.89685953e-01  3.95184994e-04
   9.90257621e-01  9.26059950e-03  5.91902171e-05  2.74227204e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.29341695],[[[0 1 0 0 0]]],[[7.]],[0],[20.70658305],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.72266626e-01  9.87149894e-01  9.98272300e-01  1.66500092e-03
   9.89454508e-01  8.68660491e-03  1.33755122e-04  6.01686297e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.96669386],[[[0 1 0 0 0]]],[[6.]],[1],[17.03330614],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-6.22228384e-01  9.96471763e-01  9.97510910e-01  4.39069513e-03
   9.86659408e-01  8.60873889e-03  2.36255175e-04  1.04932820e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.75311554],[[[0 1 0 0 0]]],[[6.]],[1],[14.24688446],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.78948569e-01  9.99301434e-01  9.95793521e-01  8.34907871e-04
   9.90139663e-01  8.90002027e-03  8.65049369e-05  3.89019115e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[1.0506395],[[[0 1 0 0 0]]],[[8.]],[0],[22.9493605],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.65914738e-01  9.99766827e-01  9.98094022e-01  1.73179654e-03
   9.89371777e-01  8.70303437e-03  1.33795358e-04  5.97202270e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[5.35872796],[[[0 1 0 0 0]]],[[6.]],[0],[12.64127204],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[-8.09123516e-01  9.99900818e-01  9.96502280e-01  1.31137681e-03
   9.89710748e-01  8.81384127e-03  1.13376780e-04  5.07647419e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
