,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.39043403e-01  9.04530942e-01 -4.79092479e-01  8.45389222e-05
   2.67755538e-02  9.72977698e-01  7.31052860e-05  8.90412266e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.67754483e-01  9.68174934e-01 -6.68487072e-01  2.99591775e-05
   9.28730890e-03  9.90609944e-01  3.12756492e-05  4.14114947e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[8.56506777],[[[0 0 1 0 0]]],[[10.]],[2],[21.43493223],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.92452502e-01  9.78965402e-01 -5.71228743e-01  3.90310051e-05
   1.59080680e-02  9.83968258e-01  3.78136283e-05  4.68249673e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[8.01965419],[[[0 0 1 0 0]]],[[9.]],[2],[18.98034581],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.98149157e-01  9.85380769e-01 -4.71091062e-01  5.81141721e-05
   2.76029557e-02  9.72231209e-01  4.99871167e-05  5.78800427e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.72909247],[[[0 0 1 0 0]]],[[12.]],[2],[32.27090753],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.95136917e-01  9.82807636e-01 -1.53798282e-01  2.16379471e-04
   1.45078301e-01  8.54459643e-01  1.26108120e-04  1.19543743e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.73387929],[[[0 0 1 0 0]]],[[12.]],[0],[35.26612071],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.68679309e-01  9.93088841e-01  9.96885896e-01  4.66609985e-04
   9.90540147e-01  8.90388805e-03  6.14628734e-05  2.78509833e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.00214467],[[[0 1 0 0 0]]],[[7.]],[0],[17.99785533],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.65269625e-01  9.97670293e-01  9.97963607e-01  4.76129935e-04
   9.90581870e-01  8.85271467e-03  6.15738827e-05  2.78008338e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[5.66702315],[[[0 1 0 0 0]]],[[7.]],[0],[15.33297685],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.91526961e-01  9.99284029e-01  9.97376978e-01  4.01759142e-04
   9.90615785e-01  8.90195183e-03  5.54512480e-05  2.50549056e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[2.99534512],[[[0 1 0 0 0]]],[[8.]],[0],[21.00465488],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.70376551e-01  9.99745607e-01  9.98120844e-01  4.60393901e-04
   9.90601778e-01  8.85064621e-03  6.00847488e-05  2.70990313e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
