,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.19048369e-01  9.26750481e-01 -6.25721216e-01  5.03960182e-05
   1.18874116e-02  9.87951934e-01  4.75301895e-05  6.26343390e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.59911287e-01  9.75429296e-01 -7.42681265e-01  2.26399716e-05
   6.13205787e-03  9.93785739e-01  2.50210014e-05  3.45632398e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[2.46045751],[[[0 0 1 0 0]]],[[11.]],[2],[30.53954249],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.85244393e-01  9.22507524e-01 -4.04600114e-01  8.55946419e-05
   3.99639644e-02  9.59791899e-01  7.36545990e-05  8.48469354e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[6.2091699],[[[0 0 1 0 0]]],[[12.]],[2],[29.7908301],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.96259511e-01  9.59168673e-01 -2.38205343e-01  1.56621725e-04
   9.56436396e-02  9.03986335e-01  1.05909181e-04  1.07442684e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[5.59824694],[[[0 1 0 0 0]]],[[8.]],[2],[18.40175306],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.97924924e-01  9.77605224e-01  8.74545798e-02  4.41930111e-04
   3.97792488e-01  6.01411104e-01  1.95238506e-04  1.59309813e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[2.72839425],[[[0 0 1 0 0]]],[[9.]],[0],[24.27160575],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.75161731e-01  9.86718118e-01  6.61067069e-01  6.27142435e-04
   9.42948461e-01  5.62244765e-02  1.27879597e-04  7.20164971e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[1.02914328],[[[0 1 0 0 0]]],[[8.]],[0],[22.97085672],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.07453299e-01  9.95318592e-01  9.97990072e-01  6.92842877e-04
   9.90386724e-01  8.80797952e-03  7.75830267e-05  3.49750117e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[6.19795095],[[[0 1 0 0 0]]],[[8.]],[0],[17.80204905],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.83246326e-01  9.98704672e-01  9.96865749e-01  4.24193771e-04
   9.90571499e-01  8.92094802e-03  5.74139158e-05  2.59482185e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[3.89848239],[[[0 1 0 0 0]]],[[7.]],[0],[17.10151761],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.83995080e-01  9.99563456e-01  9.97898042e-01  4.21604025e-04
   9.90624607e-01  8.87107290e-03  5.70120756e-05  2.57374541e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
