,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.10652339e-01  9.42202568e-01 -6.12222195e-01  5.62843052e-05
   1.28003638e-02  9.87029433e-01  4.96891080e-05  6.42939049e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.51124787e-01  9.81794834e-01 -7.51909077e-01  2.29785310e-05
   5.82281267e-03  9.94095087e-01  2.48206597e-05  3.43411157e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[1.06372113],[[[0 0 1 0 0]]],[[9.]],[0],[25.93627887],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.60465252e-01  8.57078493e-01 -3.39393795e-01  1.34869057e-04
   5.72033897e-02  9.42418218e-01  1.13323265e-04  1.30100714e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[5.11649466],[[[0 0 1 0 0]]],[[9.]],[0],[21.88350534],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.96917248e-01  9.61612165e-01  9.88796592e-01  3.93968861e-04
   9.90216136e-01  9.30247270e-03  5.96654354e-05  2.77336439e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.45983611],[[[0 1 0 0 0]]],[[5.]],[0],[11.54016389],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.82022524e-01  9.86880481e-01  9.97557163e-01  4.28046798e-04
   9.90612507e-01  8.87366384e-03  5.89605697e-05  2.68235617e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.93352439],[[[0 1 0 0 0]]],[[8.]],[0],[17.06647561],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.95852709e-01  9.96078014e-01  9.96914685e-01  3.91044479e-04
   9.90604460e-01  8.92473385e-03  5.49246761e-05  2.48775468e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.30974055],[[[0 1 0 0 0]]],[[5.]],[0],[11.69025945],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.78001893e-01  9.98640478e-01  9.98037755e-01  4.38304269e-04
   9.90617812e-01  8.85899831e-03  5.84546979e-05  2.63929633e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[1.82125014],[[[0 1 0 0 0]]],[[6.]],[0],[16.17874986],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.17974353e-01  9.99510884e-01  9.98285651e-01  6.46533794e-04
   9.90441322e-01  8.80519394e-03  7.37852242e-05  3.31908777e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[3.15780274],[[[0 1 0 0 0]]],[[8.]],[0],[20.84219726],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.56004858e-01  9.99840498e-01  9.97807860e-01  5.05516015e-04
   9.90546107e-01  8.85607675e-03  6.35998003e-05  2.86674949e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
