,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.19048369e-01  9.26750481e-01 -6.25721216e-01  5.03960182e-05
   1.18874116e-02  9.87951934e-01  4.75301895e-05  6.26343390e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.55544710e-01  9.77032125e-01 -7.73738682e-01  2.02795418e-05
   5.15343668e-03  9.94771063e-01  2.29495945e-05  3.22949600e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[9.75905507],[[[0 0 1 0 0]]],[[11.]],[0],[23.24094493],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.88991439e-01  9.81543839e-01 -6.74206257e-01  2.53177532e-05
   8.96725617e-03  9.90943849e-01  2.74288268e-05  3.61979037e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.68340559],[[[0 1 0 0 0]]],[[5.]],[2],[12.31659441],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.90234911e-01  9.50329483e-01 -3.67842317e-01  9.60794714e-05
   4.85462137e-02  9.51197386e-01  7.61235860e-05  8.42712470e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[2.26034416],[[[0 0 1 0 0]]],[[11.]],[2],[30.73965584],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.80463445e-01  9.61656332e-01  3.80454212e-02  4.41036216e-04
   3.34074974e-01  6.65107369e-01  2.03688454e-04  1.72997112e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[2.06484986],[[[0 0 1 0 0]]],[[9.]],[0],[24.93515014],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.54831779e-01  9.77408230e-01  6.28998518e-01  7.35309033e-04
   9.32582855e-01  6.64444119e-02  1.50514024e-04  8.69015639e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[2.83215496],[[[0 1 0 0 0]]],[[6.]],[0],[15.16784504],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.28535283e-01  9.87639129e-01  9.17237401e-01  6.60522550e-04
   9.85386848e-01  1.38235493e-02  8.73482350e-05  4.16848852e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[5.66690724],[[[0 1 0 0 0]]],[[8.]],[0],[18.33309276],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.64269876e-01  9.93741632e-01  9.37772214e-01  5.12015424e-04
   9.87006783e-01  1.23759657e-02  7.15755159e-05  3.36530866e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[5.37643993],[[[0 1 0 0 0]]],[[7.]],[0],[15.62356007],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.91171718e-01  9.98078346e-01  9.97342467e-01  4.02777223e-04
   9.90614176e-01  8.90218373e-03  5.56655323e-05  2.51700349e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
