,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[8.25],[[[0 0 1 0 0]]],[[11.]],[1],[24.75],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.66707087e-01  7.63722539e-01 -2.74244964e-01  3.33712436e-04
   8.18362013e-02  9.17308986e-01  2.41391695e-04  2.79884145e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.15613413e-01  9.34635460e-01 -6.19188666e-01  5.29403333e-05
   1.23197427e-02  9.87515688e-01  4.84004267e-05  6.32062365e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.53743935e-01  9.79449868e-01 -7.63635039e-01  2.14513584e-05
   5.45292720e-03  9.94468689e-01  2.37637232e-05  3.31755655e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.22614703],[[[0 0 1 0 0]]],[[12.]],[0],[35.77385297],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.28266406e-01  7.97035694e-01 -3.21831435e-01  1.82015850e-04
   6.33277223e-02  9.36155856e-01  1.53757006e-04  1.80671384e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[7.2280456],[[[0 0 1 0 0]]],[[11.]],[2],[25.7719544],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.80827808e-01  9.10103917e-01 -2.75480121e-01  1.51262240e-04
   7.94538185e-02  9.20162201e-01  1.12489950e-04  1.20248907e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[8.79120395],[[[0 0 1 0 0]]],[[11.]],[0],[24.20879605],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.97966468e-01  9.78202581e-01  9.88851726e-01  3.90250207e-04
   9.90207732e-01  9.31809563e-03  5.74949481e-05  2.64605023e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[3.92225872],[[[0 1 0 0 0]]],[[5.]],[0],[11.07774128],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.87513721e-01  9.92629647e-01  9.97681618e-01  4.12645051e-04
   9.90627289e-01  8.87721591e-03  5.70364318e-05  2.58639720e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[6.19392874],[[[0 1 0 0 0]]],[[7.]],[0],[14.80607126],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.96079266e-01  9.97716904e-01  9.97264385e-01  3.90219473e-04
   9.90621328e-01  8.90915282e-03  5.46540068e-05  2.47254338e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[1.43514875],[[[0 1 0 0 0]]],[[6.]],[0],[16.56485125],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.99489701e-01  9.99153852e-01  9.98398066e-01  7.28773652e-04
   9.90370095e-01  8.78611580e-03  7.93613290e-05  3.56707678e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.08178477],[[[0 1 0 0 0]]],[[6.]],[0],[17.91821523],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-5.83439350e-01  9.99701440e-01  9.98341978e-01  5.63139049e-03
   9.85440075e-01  8.53561144e-03  2.72443402e-04  1.20470177e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
