,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.32102203e-01  9.18180287e-01 -5.27959228e-01  7.12620895e-05
   2.04422846e-02  9.79345679e-01  6.26705878e-05  7.80675764e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.64935780e-01  9.72687840e-01 -6.90459728e-01  2.76501796e-05
   8.21219478e-03  9.91691828e-01  2.91933266e-05  3.90857822e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.17637253],[[[0 0 1 0 0]]],[[9.]],[2],[26.82362747],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.22873080e-01  8.23258042e-01 -2.54206836e-01  2.46371230e-04
   8.98313150e-02  9.09542561e-01  1.80233226e-04  1.99659495e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.27372473],[[[0 0 1 0 0]]],[[9.]],[2],[24.72627527],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.64404166e-01  9.03413177e-01  1.04049720e-01  5.79719665e-04
   4.22984600e-01  5.75949848e-01  2.63616355e-04  2.22161223e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.42217196],[[[0 0 1 0 0]]],[[10.]],[0],[26.57782804],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.78225112e-01  9.49254870e-01  5.88734150e-01  6.53708994e-04
   9.17219579e-01  8.18748847e-02  1.57065166e-04  9.47296794e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[4.03790137],[[[0 1 0 0 0]]],[[8.]],[0],[19.96209863],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.76415217e-01  9.72736418e-01  8.81477654e-01  5.04209893e-04
   9.82482076e-01  1.68928374e-02  8.09057528e-05  3.99488672e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[4.1747925],[[[0 1 0 0 0]]],[[5.]],[0],[10.8252075],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.67599511e-01  9.85108972e-01  9.38248098e-01  5.01509639e-04
   9.87058580e-01  1.23343263e-02  7.17861330e-05  3.39228900e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[2.57602993],[[[0 1 0 0 0]]],[[6.]],[0],[15.42397007],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.82229805e-01  9.91575301e-01  9.54789460e-01  8.55803431e-04
   9.87824798e-01  1.11800469e-02  9.53263370e-05  4.42114651e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[3.14616931],[[[0 1 0 0 0]]],[[5.]],[0],[11.85383069],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.49216187e-01  9.97503161e-01  9.97511625e-01  5.28626319e-04
   9.90512550e-01  8.86354130e-03  6.56619595e-05  2.96338967e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
