,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[8.25],[[[0 0 1 0 0]]],[[11.]],[1],[24.75],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.66707087e-01  7.63722539e-01 -2.74244964e-01  3.33712436e-04
   8.18362013e-02  9.17308986e-01  2.41391695e-04  2.79884145e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.29601431e-01  9.26893353e-01 -5.20367265e-01  7.47070590e-05
   2.12996770e-02  9.78483438e-01  6.36621407e-05  7.84999429e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.67506766e-01  9.73958135e-01 -6.34328604e-01  3.48528483e-05
   1.12291034e-02  9.88656938e-01  3.45152293e-05  4.45649748e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[2.9718897],[[[0 0 1 0 0]]],[[10.]],[2],[27.0281103],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.88320053e-01  9.55567658e-01 -3.11685503e-01  1.22765981e-04
   6.54029101e-02  9.34289396e-01  8.95381963e-05  9.53402705e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[5.89045168],[[[0 0 1 0 0]]],[[10.]],[2],[24.10954832],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.96594071e-01  9.75617945e-01 -3.77037153e-02  3.18637380e-04
   2.46175140e-01  7.53197253e-01  1.63967998e-04  1.45022859e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[4.74356787],[[[0 0 1 0 0]]],[[9.]],[3],[22.25643213],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.95603859e-01  9.86346662e-01  4.54154909e-01  6.19540515e-04
   8.38429034e-01  1.60669774e-01  1.71372580e-04  1.10198045e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.42367478],[[[0 1 0 0 0]]],[[5.]],[0],[14.57632522],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-7.32641637e-01  9.91573870e-01  9.00045395e-01  2.39125313e-03
   9.82359588e-01  1.49626611e-02  1.94009583e-04  9.24573178e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[6.01830632],[[[0 1 0 0 0]]],[[7.]],[0],[14.98169368],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.89065266e-01  9.96577621e-01  9.30276394e-01  8.40030028e-04
   9.86188114e-01  1.28289834e-02  9.72186463e-05  4.56750095e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[3.82769869],[[[0 1 0 0 0]]],[[5.]],[0],[11.17230131],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.67335939e-01  9.98997092e-01  9.97424781e-01  4.69974126e-04
   9.90559340e-01  8.88220780e-03  6.09933049e-05  2.75290913e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[7.18181698],[[[0 1 0 0 0]]],[[8.]],[0],[16.81818302],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.93378401e-01  9.99705613e-01  9.96970236e-01  3.97116266e-04
   9.90598977e-01  8.92393105e-03  5.50563163e-05  2.48789293e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
