,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.25867260e-01  9.35241461e-01 -5.12264073e-01  7.91357306e-05
   2.22577285e-02  9.77518499e-01  6.51407390e-05  7.94964653e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.65848804e-01  9.76872206e-01 -6.16230965e-01  3.81372593e-05
   1.24170613e-02  9.87461627e-01  3.65936503e-05  4.66232086e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[9.36477834],[[[0 0 1 0 0]]],[[12.]],[2],[26.63522166],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.91127074e-01  9.85168099e-01 -5.38798153e-01  4.53155626e-05
   1.90253239e-02  9.80837405e-01  4.15875438e-05  5.02578623e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[6.10831622],[[[0 0 1 0 0]]],[[10.]],[2],[23.89168378],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.97761548e-01  9.86278534e-01 -3.46230239e-01  9.91782144e-05
   5.42477779e-02  9.45501864e-01  7.30880784e-05  7.81349736e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.59629822],[[[0 0 1 0 0]]],[[11.]],[2],[29.40370178],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93425488e-01  9.87128139e-01  5.00797443e-02  4.15444083e-04
   3.48447204e-01  6.50795758e-01  1.86613979e-04  1.55005109e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[5.04297053],[[[0 1 0 0 0]]],[[8.]],[0],[18.95702947],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.98349786e-01  9.96040404e-01  9.96247232e-01  3.85048887e-04
   9.90576029e-01  8.95978231e-03  5.44779141e-05  2.46893396e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[5.53523635],[[[0 1 0 0 0]]],[[8.]],[0],[18.46476365],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.96491134e-01  9.98723686e-01  9.97543752e-01  3.88997752e-04
   9.90635455e-01  8.89658649e-03  5.44221330e-05  2.46017826e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[4.97010122],[[[0 1 0 0 0]]],[[7.]],[0],[16.02989878],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.94171023e-01  9.99578595e-01  9.97711599e-01  3.94767034e-04
   9.90638137e-01  8.88749119e-03  5.48051466e-05  2.47566695e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[2.76521281],[[[0 1 0 0 0]]],[[6.]],[0],[15.23478719],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.65031743e-01  9.99846101e-01  9.98177230e-01  4.76588699e-04
   9.90590215e-01  8.84419866e-03  6.13362718e-05  2.76533046e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
