,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[8.]],"[[-9.31827843e-01  9.16414261e-01  9.84193742e-01  6.08140428e-04
   9.89820123e-01  9.44597367e-03  8.51021396e-05  4.06289910e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[-9.68621790e-01  9.79275107e-01  9.79049742e-01  4.77036810e-04
   9.89606321e-01  9.82029643e-03  6.58406861e-05  3.04255427e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.22980968],[[[0 1 0 0 0]]],[[5.]],[0],[14.77019032],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.29559004e-01  9.92390931e-01  9.98310804e-01  2.19329097e-03
   9.88923371e-01  8.65682401e-03  1.56411974e-04  6.99859957e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[6.91391518],[[[0 0 1 0 0]]],[[10.]],[1],[23.08608482],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.56170201e-01  9.98444140e-01  9.95165110e-01  5.06553974e-04
   9.90414083e-01  8.98640882e-03  6.41255974e-05  2.89775562e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[2.73987646],[[[0 1 0 0 0]]],[[8.]],[0],[21.26012354],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.53937769e-01  9.99473929e-01  9.98032510e-01  5.12238767e-04
   9.90551591e-01  8.84313695e-03  6.41301594e-05  2.89057534e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.35350897],[[[0 1 0 0 0]]],[[6.]],[0],[17.64649103],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.21748650e-01  9.99799967e-01  9.98464644e-01  2.30390974e-03
   9.88815904e-01  8.65058601e-03  1.58856186e-04  7.07293002e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[1.7765133],[[[0 1 0 0 0]]],[[5.]],[4],[13.2234867],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[0.37401241 0.99988753 0.99737144 0.73523557 0.25832966 0.00209013
  0.00305659 0.00128806 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.0007661],[[[1 0 0 0 0]]],[[0.001]],[0],[0.0022339],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.88363624e-01 9.99367297e-01 9.81137395e-01 9.92348671e-01
  6.36602426e-03 5.38323802e-05 8.71621422e-04 3.59820173e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e+00]]"
9,[0.00023524],[[[1 0 0 0 0]]],[[0.001]],[0],[0.00276476],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99745667e-01 9.97648835e-01 9.36165988e-01 9.93042231e-01
  5.61757106e-03 6.11383730e-05 8.97610385e-04 3.81454360e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
