,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.32467222e-01  9.09516931e-01 -5.33795476e-01  6.94630871e-05
   1.98129360e-02  9.79976296e-01  6.25602916e-05  7.86286400e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.68718529e-01  9.68030632e-01 -6.62314892e-01  3.05970789e-05
   9.61228088e-03  9.90283430e-01  3.17893609e-05  4.19327116e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[7.1439146],[[[0 0 1 0 0]]],[[10.]],[2],[22.8560854],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93583858e-01  9.76136327e-01 -5.17692387e-01  4.90203820e-05
   2.13943683e-02  9.78457868e-01  4.48549436e-05  5.37822634e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[7.29297937],[[[0 0 1 0 0]]],[[11.]],[2],[25.70702063],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.98380840e-01  9.84186411e-01 -3.82700354e-01  8.47733536e-05
   4.46296111e-02  9.55147982e-01  6.56616903e-05  7.19326927e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.61366874],[[[0 0 1 0 0]]],[[10.]],[0],[29.38633126],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[7.]],"[[-9.75667834e-01  9.91264462e-01  9.96218503e-01  4.46396909e-04
   9.90526080e-01  8.94022919e-03  6.01115062e-05  2.72896741e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[4.01046532],[[[0 1 0 0 0]]],[[8.]],[0],[19.98953468],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.84032929e-01  9.97130454e-01  9.97746050e-01  4.21733101e-04
   9.90618944e-01  8.87615420e-03  5.72987301e-05  2.59072276e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[1.72045958],[[[0 1 0 0 0]]],[[7.]],[0],[19.27954042],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.14369762e-01  9.98964667e-01  9.98307168e-01  6.61858299e-04
   9.90428567e-01  8.80101323e-03  7.49116225e-05  3.37019701e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[5.7323987],[[[0 1 0 0 0]]],[[7.]],[0],[15.2676013],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.83691156e-01  9.99702036e-01  9.97114420e-01  4.22790152e-04
   9.90584373e-01  8.90990812e-03  5.71680284e-05  2.58181735e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[2.78984542],[[[0 1 0 0 0]]],[[8.]],[0],[21.21015458],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.62986112e-01  9.99890924e-01  9.98137236e-01  4.82969132e-04
   9.90582585e-01  8.84477980e-03  6.18301856e-05  2.78730604e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
