,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.18146968e-01  9.38803077e-01 -5.64307749e-01  6.62282619e-05
   1.66983008e-02  9.83107805e-01  5.65746705e-05  7.11818939e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.67520952e-01  9.76406932e-01 -6.07760429e-01  3.91629947e-05
   1.30152125e-02  9.86860812e-01  3.73838848e-05  4.73918335e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[6.78398838],[[[0 0 1 0 0]]],[[10.]],[2],[23.21601162],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93347824e-01  9.81104374e-01 -4.36506093e-01  6.97030919e-05
   3.33712474e-02  9.66436863e-01  5.72241079e-05  6.49712965e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.31802184],[[[0 0 1 0 0]]],[[11.]],[2],[30.68197816],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.82928276e-01  9.74309564e-01 -3.14315222e-02  3.55328404e-04
   2.53003806e-01  7.46310532e-01  1.75627589e-04  1.54731912e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[9.48263394],[[[0 0 1 0 0]]],[[11.]],[3],[23.51736606],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93915677e-01  9.88037348e-01  2.82684326e-01  6.04323170e-04
   6.64413631e-01  3.34631175e-01  2.04440948e-04  1.46421356e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[1.86515579],[[[0 1 0 0 0]]],[[6.]],[0],[16.13484421],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.75860775e-01  9.95847821e-01  9.97585118e-01  4.44848178e-04
   9.90591943e-01  8.87706876e-03  5.93359182e-05  2.68405838e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[2.34624405],[[[0 1 0 0 0]]],[[8.]],[0],[21.65375595],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.45162296e-01  9.98551846e-01  9.98152673e-01  5.42230322e-04
   9.90531266e-01  8.83006584e-03  6.64762629e-05  2.99641688e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[1.83731652],[[[0 1 0 0 0]]],[[8.]],[0],[22.16268348],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.03381467e-01  9.99500990e-01  9.98172164e-01  7.10758963e-04
   9.90375578e-01  8.80034082e-03  7.81479976e-05  3.51300623e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[4.09851926],[[[0 1 0 0 0]]],[[6.]],[0],[13.90148074],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.71485972e-01  9.99846518e-01  9.97517049e-01  4.57390619e-04
   9.90574300e-01  8.88142828e-03  5.98958868e-05  2.70240835e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
