,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[8.25],[[[0 0 1 0 0]]],[[11.]],[1],[24.75],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.66707087e-01  7.63722539e-01 -2.74244964e-01  3.33712436e-04
   8.18362013e-02  9.17308986e-01  2.41391695e-04  2.79884145e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.22484696e-01  9.30847943e-01 -5.71848392e-01  6.24069507e-05
   1.60240848e-02  9.83788133e-01  5.51971389e-05  7.01313620e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.65075493e-01  9.75241899e-01 -6.67849243e-01  3.05181748e-05
   9.31480434e-03  9.90582347e-01  3.12125303e-05  4.11307374e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[6.49551204],[[[0 0 1 0 0]]],[[10.]],[2],[23.50448796],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93266582e-01  9.77480412e-01 -4.89355743e-01  5.55537808e-05
   2.50022300e-02  9.74835634e-01  4.89499362e-05  5.75983468e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.35624313],[[[0 0 1 0 0]]],[[9.]],[2],[24.64375687],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.84737515e-01  9.68135357e-01 -1.18345670e-01  2.64066679e-04
   1.71990022e-01  8.27460766e-01  1.47406463e-04  1.37758485e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.13563184],[[[0 1 0 0 0]]],[[5.]],[2],[14.86436816],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.40426326e-01  9.70173299e-01  5.24419904e-01  1.65495684e-03
   8.85262430e-01  1.12612829e-01  2.90732045e-04  1.79119088e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.04097265],[[[0 0 1 0 0]]],[[11.]],[0],[26.95902735],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.44760203e-01  9.86759067e-01  8.70458126e-01  6.24873617e-04
   9.81300056e-01  1.79387853e-02  9.13378535e-05  4.49637046e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[2.74038595],[[[0 1 0 0 0]]],[[6.]],[0],[15.25961405],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.88092339e-01  9.92703676e-01  9.49566424e-01  8.28430289e-04
   9.87516642e-01  1.15170870e-02  9.40789032e-05  4.37613089e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.43799409],[[[0 1 0 0 0]]],[[5.]],[0],[14.56200591],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-3.17954242e-01  9.95916367e-01  9.65052485e-01  3.18156667e-02
   9.57207024e-01  9.79529880e-03  8.17047956e-04  3.64887936e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[5.78846688],[[[0 1 0 0 0]]],[[8.]],[0],[18.21153312],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.68210673e-01  9.99555349e-01  9.90440965e-01  9.00307263e-04
   9.89805102e-01  9.16214846e-03  9.12985779e-05  4.11686851e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
