,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.55446959e-01  9.19036865e-01 -2.65905261e-01  1.85222438e-04
   8.35560858e-02  9.16000783e-01  1.25513528e-04  1.32473782e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.58396912e-01  9.85274196e-01 -8.58028412e-01  1.36334129e-05
   3.20750428e-03  9.96736825e-01  1.69644845e-05  2.50643989e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.20638446],[[[0 0 1 0 0]]],[[12.]],[0],[35.79361554],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.37426269e-01  7.65486360e-01 -4.20009464e-01  1.14377406e-04
   3.75376530e-02  9.62079406e-01  1.18060023e-04  1.50540523e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[7.89613701],[[[0 0 1 0 0]]],[[11.]],[2],[25.10386299],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.82678175e-01  8.97651792e-01 -4.67387080e-01  6.69219735e-05
   2.84791477e-02  9.71310675e-01  6.46103144e-05  7.86089513e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[6.13709372],[[[0 0 1 0 0]]],[[11.]],[2],[26.86290628],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.95849013e-01  9.46263075e-01 -3.47303420e-01  1.01050340e-04
   5.41813299e-02  9.45550382e-01  7.98059191e-05  8.74410980e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[7.13434304],[[[0 0 1 0 0]]],[[9.]],[0],[19.86565696],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.99572754e-01  9.85433578e-01  9.91858721e-01  3.84496117e-04
   9.90362167e-01  9.17175133e-03  5.59322507e-05  2.55830691e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[7.01845882],[[[0 1 0 0 0]]],[[8.]],[0],[16.98154118],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.99026179e-01  9.95553792e-01  9.96957660e-01  3.83094564e-04
   9.90613699e-01  8.92429799e-03  5.42966773e-05  2.46041072e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[2.101617],[[[0 1 0 0 0]]],[[5.]],[0],[12.898383],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.42390442e-01  9.98389721e-01  9.98271823e-01  5.52003039e-04
   9.90528345e-01  8.82206950e-03  6.72051610e-05  3.02891403e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[4.17285068],[[[0 1 0 0 0]]],[[5.]],[0],[10.82714932],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.79593039e-01  9.99492526e-01  9.97661293e-01  4.33927402e-04
   9.90602136e-01  8.87963269e-03  5.80440865e-05  2.62025696e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
