,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.19899762e-01  9.18931127e-01 -6.30778253e-01  4.91117607e-05
   1.15668951e-02  9.88273740e-01  4.73762593e-05  6.29295464e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.68783200e-01  9.68922257e-01 -6.79638684e-01  2.83160625e-05
   8.72520171e-03  9.91176486e-01  3.00026513e-05  3.99923410e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[6.55319203],[[[0 0 1 0 0]]],[[9.]],[2],[20.44680797],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93940771e-01  9.74201202e-01 -5.12964189e-01  4.99511552e-05
   2.19635069e-02  9.77886200e-01  4.56464259e-05  5.46316187e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[8.75054686],[[[0 0 1 0 0]]],[[11.]],[2],[24.24945314],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.98367667e-01  9.84981775e-01 -4.38298494e-01  6.68582579e-05
   3.30205746e-02  9.66794491e-01  5.53292120e-05  6.27612972e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.6415686],[[[0 1 0 0 0]]],[[5.]],[0],[14.3584314],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[8.]],"[[-9.78047788e-01  9.90550399e-01  9.95998740e-01  4.39718075e-04
   9.90521312e-01  8.95216875e-03  5.96680038e-05  2.71070148e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[4.21451614],[[[0 1 0 0 0]]],[[6.]],[0],[13.78548386],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.86443102e-01  9.96908307e-01  9.97698903e-01  4.15230577e-04
   9.90622222e-01  8.87995958e-03  5.67912393e-05  2.56850908e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.2470686],[[[0 1 0 0 0]]],[[8.]],[0],[20.7529314],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.74739194e-01  9.98937786e-01  9.98025715e-01  4.47659346e-04
   9.90608931e-01  8.85760505e-03  5.91737335e-05  2.67086489e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.29090595],[[[0 1 0 0 0]]],[[7.]],[0],[20.70909405],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.34180510e-01  9.99596238e-01  9.98528302e-01  2.12574773e-03
   9.88998353e-01  8.65715463e-03  1.51363711e-04  6.74414332e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[6.74838021],[[[0 1 0 0 0]]],[[8.]],[0],[17.25161979],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.57221448e-01  9.99911189e-01  9.95485425e-01  5.02819836e-04
   9.90432203e-01  8.97261593e-03  6.36296681e-05  2.87238818e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
