,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[6.75],[[[0 0 1 0 0]]],[[9.]],[1],[20.25],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77963424e-01  7.10040927e-01 -2.03347787e-01  4.15206887e-04
   1.17832758e-01  8.81081164e-01  3.12681979e-04  3.58135585e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[8.]],"[[-9.31827843e-01  9.16414261e-01  9.84193742e-01  6.08140428e-04
   9.89820123e-01  9.44597367e-03  8.51021396e-05  4.06289910e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-6.58024549e-01  9.70875621e-01  9.97453332e-01  3.49852210e-03
   9.87569869e-01  8.61772615e-03  2.16200991e-04  9.76930241e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[1.93307505],[[[0 1 0 0 0]]],[[5.]],[1],[13.06692495],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-6.90765619e-01  9.93560433e-01  9.96218204e-01  2.82489834e-03
   9.88183081e-01  8.72804783e-03  1.82455929e-04  8.15296444e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[2.31185523],[[[0 1 0 0 0]]],[[8.]],[4],[21.68814477],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[0.24186334 0.99772507 0.99694246 0.54279685 0.44899282 0.00367786
  0.00318086 0.00135158 1.         0.         0.         0.
  0.         0.6       ]]"
5,[5.11558944],[[[0 1 0 0 0]]],[[7.]],[4],[15.88441056],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[8.32630694e-01 9.99697208e-01 9.75164473e-01 9.80856121e-01
  1.71590783e-02 1.51882035e-04 1.29297364e-03 5.39937930e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 7.00000000e-01]]"
6,[0.20479489],[[[1 0 0 0 0]]],[[3.]],[0],[8.79520511],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.97677445e-01 9.98368979e-01 9.51883316e-01 9.92889404e-01
  5.79697313e-03 5.77573592e-05 8.83987639e-04 3.71813483e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 8.00000000e-01]]"
7,[1.6159178],[[[1 0 0 0 0]]],[[2.]],[0],[4.3840822],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99534845e-01 9.98375952e-01 9.22415555e-01 9.93093967e-01
  5.53797651e-03 6.51344017e-05 9.12093208e-04 3.90841597e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 9.00000000e-01]]"
8,[0.18173853],[[[1 0 0 0 0]]],[[1.]],[0],[2.81826147],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99835730e-01 9.97034431e-01 9.31991875e-01 9.93062794e-01
  5.58699854e-03 6.22479638e-05 9.03001695e-04 3.84904066e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e+00]]"
9,[0.51629518],[[[1 0 0 0 0]]],[[1.]],[0],[2.48370482],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[3.]],"[[9.99798119e-01 9.97465372e-01 9.29310858e-01 9.93073583e-01
  5.57160471e-03 6.30247014e-05 9.05340130e-04 3.86459142e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
