,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.33637798e-01  9.31505442e-01 -4.56165612e-01  9.60198449e-05
   3.02762166e-02  9.69462395e-01  7.58213791e-05  8.95289340e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.68637228e-01  9.75576937e-01 -5.73471248e-01  4.52253807e-05
   1.57456379e-02  9.84116018e-01  4.15875911e-05  5.16141408e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[8.1696509],[[[0 0 1 0 0]]],[[10.]],[2],[21.8303491],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.92592216e-01  9.83942032e-01 -4.53271538e-01  6.51216396e-05
   3.04468926e-02  9.69371796e-01  5.41789850e-05  6.20640421e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[4.75815731],[[[0 0 1 0 0]]],[[11.]],[2],[28.24184269],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.96734381e-01  9.85477567e-01 -1.68676600e-01  2.02533760e-04
   1.34939611e-01  8.64623010e-01  1.20104211e-04  1.14758230e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.33757955],[[[0 0 1 0 0]]],[[12.]],[2],[35.66242045],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.77416134e-01  9.78914559e-01  4.62695688e-01  1.33285392e-03
   8.45361710e-01  1.52857795e-01  2.73149577e-04  1.74424364e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[3.16311901],[[[0 1 0 0 0]]],[[8.]],[0],[20.83688099],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.20156300e-01  9.89344239e-01  8.89708102e-01  7.17923162e-04
   9.83042359e-01  1.60976257e-02  9.57896627e-05  4.64520599e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.4509915],[[[0 1 0 0 0]]],[[5.]],[0],[11.5490085],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.14109826e-01  9.94343162e-01  9.48302627e-01  7.00660283e-04
   9.87549603e-01  1.16252303e-02  8.49354328e-05  3.95532661e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.64184671],[[[0 1 0 0 0]]],[[6.]],[0],[17.35815329],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.49893546e-01  9.98082876e-01  9.98184264e-01  1.92137319e-03
   9.89187300e-01  8.68458580e-03  1.42888675e-04  6.37879566e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.40226331],[[[0 1 0 0 0]]],[[6.]],[0],[17.59773669],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-4.16078985e-01  9.99464333e-01  9.97700453e-01  1.64986588e-02
   9.74390984e-01  8.36187787e-03  5.20311645e-04  2.28251374e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
