,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.56125534e-01  7.88518727e-01 -3.08660090e-01  3.09001014e-04
   6.82720616e-02  9.30949092e-01  2.16829794e-04  2.53028702e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.18146968e-01  9.38803077e-01 -5.64307749e-01  6.62282619e-05
   1.66983008e-02  9.83107805e-01  5.65746705e-05  7.11818939e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.54381466e-01  9.80766296e-01 -7.27896690e-01  2.50364410e-05
   6.65995898e-03  9.93252218e-01  2.65344424e-05  3.61850871e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[6.92422889],[[[0 0 1 0 0]]],[[12.]],[2],[29.07577111],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.91387069e-01  9.78170276e-01 -5.47370911e-01  4.36534610e-05
   1.81584843e-02  9.81706679e-01  4.10286593e-05  5.00635470e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[8.3162129],[[[0 0 1 0 0]]],[[11.]],[2],[24.6837871],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.97829139e-01  9.85805631e-01 -4.54647481e-01  6.25190005e-05
   3.02009284e-02  9.69623685e-01  5.26262993e-05  6.02867112e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[3.2547161],[[[0 0 1 0 0]]],[[11.]],[2],[29.7452839],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.92640197e-01  9.81801987e-01 -1.05283372e-01  2.61533307e-04
   1.82401389e-01  8.17062557e-01  1.43028534e-04  1.31533161e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[4.91474718],[[[0 0 1 0 0]]],[[12.]],[2],[31.08525282],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.95500207e-01  9.89327073e-01  3.69061887e-01  6.21734187e-04
   7.62850523e-01  2.36209556e-01  1.89665065e-04  1.28500484e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.64869159],[[[0 1 0 0 0]]],[[8.]],[0],[20.35130841],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.81413543e-01  9.93946671e-01  8.36486816e-01  5.09796431e-04
   9.77642059e-01  2.17216425e-02  8.42072259e-05  4.22535486e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.7636877],[[[0 1 0 0 0]]],[[6.]],[0],[17.2363123],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.56173098e-01  9.97789204e-01  9.98269320e-01  9.65285348e-04
   9.90138173e-01  8.75980686e-03  9.43151608e-05  4.23370402e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[3.26417414],[[[0 1 0 0 0]]],[[7.]],[0],[17.73582586],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.42130506e-01  9.99362588e-01  9.97480690e-01  5.53329592e-04
   9.90487158e-01  8.86193197e-03  6.72674505e-05  3.03142915e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
