,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.19048369e-01  9.26750481e-01 -6.25721216e-01  5.03960182e-05
   1.18874116e-02  9.87951934e-01  4.75301895e-05  6.26343390e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[13.5],[[[0 0 1 0 0]]],[[9.]],[2],[13.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.68516588e-01  9.71690059e-01 -6.69657350e-01  2.96272065e-05
   9.22259595e-03  9.90676165e-01  3.08358722e-05  4.07749976e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.33715296],[[[0 0 1 0 0]]],[[10.]],[2],[29.66284704],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.31383193e-01  8.43292952e-01 -2.41512269e-01  2.43748218e-04
   9.55988765e-02  9.03796375e-01  1.73028078e-04  1.87947968e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[8.90700833],[[[0 0 1 0 0]]],[[10.]],[2],[21.09299167],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.78142321e-01  9.33659434e-01 -1.75516978e-01  2.25978292e-04
   1.31337985e-01  8.68154407e-01  1.41578625e-04  1.40024247e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[8.79388351],[[[0 0 1 0 0]]],[[12.]],[2],[27.20611649],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.93032813e-01  9.69421029e-01  1.95912980e-02  3.86059197e-04
   3.10989439e-01  6.88279808e-01  1.85678218e-04  1.58918992e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[7.44155981],[[[0 0 1 0 0]]],[[10.]],[0],[22.55844019],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.97532368e-01  9.84792352e-01  4.19518650e-01  6.15506491e-04
   8.10338736e-01  1.88748986e-01  1.78974049e-04  1.17766249e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[6.92629296],[[[0 1 0 0 0]]],[[8.]],[0],[17.07370704],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.98072267e-01  9.92212415e-01  8.02549601e-01  4.73751017e-04
   9.73188996e-01  2.62079183e-02  8.53817037e-05  4.38587012e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[4.74109405],[[[0 1 0 0 0]]],[[7.]],[0],[16.25890595],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.95055676e-01  9.97471809e-01  9.97535110e-01  3.92716029e-04
   9.90632892e-01  8.89472663e-03  5.48659409e-05  2.48193719e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[1.08582146],[[[0 1 0 0 0]]],[[8.]],[0],[22.91417854],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-8.67054701e-01  9.99054253e-01  9.98449445e-01  8.99210456e-04
   9.90209937e-01  8.76016635e-03  9.01176827e-05  4.04398379e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
