,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[7.5],[[[0 0 1 0 0]]],[[10.]],[1],[22.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.74490798e-01  7.37413466e-01 -2.39114195e-01  3.67179193e-04
   9.82005596e-02  9.00846004e-01  2.72345234e-04  3.13846424e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.32102203e-01  9.18180287e-01 -5.27959228e-01  7.12620895e-05
   2.04422846e-02  9.79345679e-01  6.26705878e-05  7.80675764e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[16.5],[[[0 0 1 0 0]]],[[11.]],[2],[16.5],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.64935780e-01  9.72687840e-01 -6.90459728e-01  2.76501796e-05
   8.21219478e-03  9.91691828e-01  2.91933266e-05  3.90857822e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[3.36717761],[[[0 0 1 0 0]]],[[9.]],[2],[23.63282239],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.90551591e-01  9.52649415e-01 -3.93189788e-01  8.60803921e-05
   4.23474498e-02  9.57417607e-01  7.00988239e-05  7.87522367e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[6.78638252],[[[0 0 1 0 0]]],[[10.]],[2],[23.21361748],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.97493684e-01  9.74385560e-01 -2.14172304e-01  1.69998995e-04
   1.07835300e-01  8.91777813e-01  1.08935565e-04  1.07856962e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[1.87933689],[[[0 0 1 0 0]]],[[9.]],[2],[25.12066311],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.67913389e-01  9.79657292e-01  3.18927526e-01  7.32881424e-04
   7.08732069e-01  2.90151387e-01  2.25341340e-04  1.58304640e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.73770827],[[[0 1 0 0 0]]],[[8.]],[0],[23.26229173],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-7.97269821e-01  9.87742424e-01  8.57937455e-01  1.64600858e-03
   9.79112029e-01  1.89926866e-02  1.67065737e-04  8.22319707e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.14678803],[[[0 1 0 0 0]]],[[8.]],[0],[20.85321197],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.11405540e-01  9.94203687e-01  9.45753992e-01  1.36684894e-03
   9.86755192e-01  1.16909724e-02  1.27757958e-04  5.92862998e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[3.98976638],[[[0 1 0 0 0]]],[[5.]],[0],[11.01023362],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.53377783e-01  9.98495638e-01  9.96934235e-01  5.14801708e-04
   9.90495324e-01  8.89614318e-03  6.45594846e-05  2.91358392e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.44820438],[[[0 1 0 0 0]]],[[5.]],[0],[14.55179562],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.39939809e-01  9.99450088e-01  9.98437643e-01  2.04822398e-03
   9.89071727e-01  8.66591278e-03  1.48069143e-04  6.60024016e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
