,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[8.],[[[0 0 1 0 0]]],[[9.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-8.69668305e-01  7.55100548e-01 -2.62610346e-01  3.43695574e-04
   8.69573355e-02  9.12157774e-01  2.50891608e-04  2.90299475e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[8.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.61588979e-01  9.02282953e-01 -2.33317271e-01  2.03385076e-04
   9.88611579e-02  9.00651813e-01  1.38730436e-04  1.44919381e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[8.],[[[0 0 1 0 0]]],[[11.]],[2],[7.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.96232808e-01  9.76234913e-01  9.89432037e-01  3.94532923e-04
   9.90236223e-01  9.28459410e-03  5.80347114e-05  2.67282539e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-7.14390457e-01  9.90896702e-01  9.98417139e-01  2.41975742e-03
   9.88701224e-01  8.63811653e-03  1.66409896e-04  7.44637873e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[4.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.25310791e-01  9.97958481e-01  9.96277153e-01  6.18022052e-04
   9.90368903e-01  8.90819170e-03  7.22504774e-05  3.25844194e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.74472940e-01  9.99369025e-01  9.97619510e-01  4.48601844e-04
   9.90587533e-01  8.87796842e-03  5.92407196e-05  2.67384767e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[4.],[[[0 1 0 0 0]]],[[7.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.83508706e-01  9.99788046e-01  9.97849584e-01  4.22943296e-04
   9.90620971e-01  8.87336209e-03  5.71018682e-05  2.57746960e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[4.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.85119700e-01  9.99924660e-01  9.97891307e-01  4.18520445e-04
   9.90626574e-01  8.87256302e-03  5.67216666e-05  2.56023977e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[4.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.85404313e-01  9.99970019e-01  9.97899413e-01  4.17742325e-04
   9.90627646e-01  8.87241121e-03  5.66523122e-05  2.55706309e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[4.],[[[0 1 0 0 0]]],[[8.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-9.85454202e-01  9.99985099e-01  9.97901082e-01  4.17605392e-04
   9.90627885e-01  8.87237955e-03  5.66393610e-05  2.55645646e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
