,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  0.          0.          0.          0.
   1.          0.02      ]]"
1,[15.],[[[0 0 1 0 0]]],[[11.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.28489211  0.87984926 -0.10108517  0.42917871  0.04372352  0.07571194
   0.01936139  0.43202442  0.          0.          0.          0.
   1.          0.03      ]]"
2,[30.],[[[0 0 1 0 0]]],[[10.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.51024026  0.98632616 -0.28890458  0.34249216  0.02343345  0.04095219
   0.0134698   0.57965243  0.          0.          1.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.38291657  0.91286123 -0.23441695  0.3487615   0.03496799  0.06523114
   0.01853432  0.53250504  0.          0.          1.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.26885015  0.91275907 -0.17067359  0.38721794  0.04775625  0.08417316
   0.02265304  0.45819959  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.44488022 0.9323715  0.02010377 0.5628792  0.02265065 0.03195525
  0.00894772 0.37356716 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70303309 0.36828816 0.59017342 0.74769861 0.00634071 0.01208492
  0.00162265 0.23225303 0.         0.         1.         0.
  0.         0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[0.12559509 0.55527782 0.59323609 0.77561247 0.03355936 0.0490844
  0.00678865 0.1349552  0.         0.         1.         0.
  0.         0.09      ]]"
8,[22.],[[[1 0 0 0 0]]],[[0.001]],[3],[7.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.36829415  0.59531057  0.50069779  0.52406108  0.14023662  0.21554682
   0.02700285  0.09315269  0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[-0.14307794  0.7849822  -0.25772858  0.18288408  0.13375244  0.31759107
   0.0647736   0.30099875  0.          0.          0.          0.
   1.          0.11      ]]"
