,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 0 0 1]]],[[19.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  0.          1.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.36249855  0.59212977 -0.01583353  0.16526219  0.17314766  0.441176
   0.06227716  0.15813702  0.          0.          1.          0.
   0.          0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.40921199  0.5923416   0.15000218  0.2343851   0.18398444  0.39983153
   0.05343522  0.12836367  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.16790734  0.30419201  0.77829671  0.69966596  0.07017603  0.12765321
   0.01124292  0.09126195  0.          0.          0.          0.
   1.          0.05      ]]"
4,[45.],[[[1 0 0 0 0]]],[[2.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.00646382  0.89555299 -0.43952227  0.16477109  0.10171926  0.24161069
   0.06197407  0.42992488  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.25819749 0.87513459 0.02172992 0.52349484 0.04225248 0.06549726
  0.01603192 0.35272348 0.         0.         0.         0.
  1.         0.07      ]]"
6,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48181152  0.98595804 -0.2786926   0.34965134  0.02558776  0.04435572
   0.01440643  0.56599879  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.61041629  0.94910449 -0.05609316  0.50845993  0.01415919  0.02081379
   0.00641017  0.45015693  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.7034266  0.92890257 0.04212826 0.57509381 0.00932773 0.01280673
  0.00388226 0.39888948 0.         0.         0.         0.
  1.         0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.79393053  0.95295256 -0.25056261  0.34829152  0.00883735  0.01547144
   0.00533699  0.62206274  0.          0.          0.          0.
   1.          0.11      ]]"
