,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.4680225  0.33620775 0.80477327 0.84814519 0.00924026 0.01517661
  0.00171862 0.12571928 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.51868576 0.16437671 0.86621654 0.83380479 0.00836748 0.01681343
  0.00154775 0.13946655 0.         0.         0.         0.
  1.         0.05      ]]"
4,[30.],[[[1 0 0 0 0]]],[[1.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.62421846  0.94922918 -0.03421049  0.52586991  0.01319416  0.01897312
   0.00584185  0.43612093  0.          0.          0.          0.
   1.          0.06      ]]"
5,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.74170411  0.96399242 -0.27029192  0.34103155  0.01066823  0.01876015
   0.00647272  0.62306738  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87663782 0.22740561 0.28693539 0.45413861 0.00598169 0.01884355
  0.00242741 0.51860869 0.         0.         0.         0.
  1.         0.08      ]]"
7,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.88931286  0.917584   -0.24601422  0.33165461  0.00638438  0.01169971
   0.00398953  0.64627171  1.          0.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.9463805  0.03149108 0.43789476 0.48543966 0.00450869 0.0165174
  0.00165534 0.49187884 0.         0.         0.         0.
  1.         0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[17.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91897082  0.89227945 -0.22262304  0.33664504  0.00572586  0.01064971
   0.0035374   0.64344198  0.          0.          0.          0.
   1.          0.11      ]]"
