,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 1 0 0]]],[[11.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  0.          0.          0.          0.
   1.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.60715169 0.93989283 0.00813301 0.55641049 0.01337156 0.01873455
  0.00561349 0.40586984 0.         0.         0.         0.
  1.         0.03      ]]"
2,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.72821438  0.96459895 -0.2634801   0.34693402  0.01113353  0.01944271
   0.00667149  0.6158182   0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.79778707  0.92339796 -0.07976281  0.46887568  0.00777025  0.01205938
   0.0038597   0.50743502  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.89521855 0.09056804 0.4937526  0.5599969  0.00487011 0.01547167
  0.00161633 0.41804501 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.75251758 -0.19418962  0.7538479   0.64537078  0.00679115  0.0261009
   0.00172431  0.32001284  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.65110642 -0.0804266   0.86769313  0.76494521  0.00704091  0.0204439
   0.00145949  0.20611048  0.          0.          0.          0.
   1.          0.08      ]]"
7,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.66812599  0.95036542 -0.40336961  0.24938636  0.01447988  0.02967521
   0.01012986  0.6963287   1.          0.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.84674728 0.35853937 0.05426598 0.33161199 0.00741939 0.02398513
  0.00379167 0.63319188 0.         0.         0.         0.
  1.         0.1       ]]"
9,[45.],[[[0 0 0 0 1]]],[[20.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.88577223  0.95108235 -0.45887959  0.20875612  0.00683789  0.01463454
   0.00545876  0.76431274  0.          0.          0.          0.
   1.          0.11      ]]"
