,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 0 0 1]]],[[18.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.73714471 0.39771277 0.4428983  0.65815389 0.00707971 0.01485632
  0.00216583 0.31774414 0.         0.         0.         0.
  1.         0.03      ]]"
2,[45.],[[[1 0 0 0 0]]],[[4.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.76572132  0.95174003 -0.42850968  0.23139846  0.01038478  0.02167069
   0.00770785  0.72883815  0.          0.          1.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.54496312  0.81309325 -0.3626557   0.23035511  0.0220026   0.05378315
   0.01473781  0.67912132  0.          0.          1.          0.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.38901943  0.87128532 -0.26374575  0.31091267  0.03509492  0.07176995
   0.01955627  0.56266618  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70547771 0.51477551 0.36558104 0.64967179 0.00804873 0.01523496
  0.00258156 0.32446289 0.         0.         1.         0.
  0.         0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[0.13358963 0.66705054 0.37255171 0.67854017 0.04382784 0.06687272
  0.0111981  0.19956118 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.3955023  0.0918936  0.75483072 0.74491894 0.01680405 0.04226058
  0.00350325 0.19251323 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.47701538 0.27357808 0.87187022 0.86115217 0.00833768 0.01411912
  0.00146235 0.11492866 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.51834202 0.14236209 0.90948606 0.84723985 0.00782933 0.01560371
  0.00138394 0.12794311 1.         0.         0.         0.
  0.         0.11      ]]"
