,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 1 0 0]]],[[9.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  0.          0.          0.          0.
   1.          0.02      ]]"
1,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.64674729  0.97661024 -0.28408033  0.33994344  0.01482856  0.02602702
   0.0088556   0.6103453   1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.83064145 0.33705804 0.20094265 0.43580908 0.00717112 0.02079692
  0.00307695 0.53314596 0.         0.         0.         0.
  1.         0.04      ]]"
3,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.86933982  0.93053263 -0.25763088  0.32965407  0.0068625   0.0124791
   0.00430538  0.64669901  0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.90354478  0.89250213 -0.08385895  0.44462195  0.00549199  0.00893172
   0.00285725  0.53809714  0.          0.          0.          0.
   1.          0.06      ]]"
5,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.93401301  0.92660773 -0.27133316  0.31410348  0.00550799  0.0101828
   0.00358637  0.66661936  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95138544  0.87479937 -0.09682138  0.42293316  0.00473703  0.00799946
   0.00255347  0.56177694  0.          0.          0.          0.
   1.          0.08      ]]"
7,[30.],[[[1 0 0 0 0]]],[[1.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96583945  0.91755086 -0.27289632  0.30739802  0.00493675  0.00925569
   0.00326057  0.6751489   0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97476476  0.86460918 -0.09811688  0.41568622  0.00438889  0.00753011
   0.00239375  0.57000101  0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[17.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98113137  0.91245103 -0.27278     0.30449969  0.00468218  0.00884048
   0.00311115  0.67886651  0.          0.          0.          0.
   1.          0.11      ]]"
