,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 1 0 0]]],[[9.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  0.          0.          0.          0.
   1.          0.02      ]]"
1,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.64674729  0.97661024 -0.28408033  0.33994344  0.01482856  0.02602702
   0.0088556   0.6103453   0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.73652661  0.93649858 -0.07857621  0.47926551  0.00951235  0.01449112
   0.00461349  0.49211752  0.          0.          0.          0.
   1.          0.04      ]]"
3,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.82101417  0.95275712 -0.27439502  0.32927221  0.00814341  0.01457722
   0.00510278  0.6429044   1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.91484058 0.13021617 0.32620823 0.44072121 0.00530474 0.01864028
  0.00214049 0.53319335 0.         0.         0.         0.
  1.         0.06      ]]"
5,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.90773332  0.90727156 -0.24397396  0.3278735   0.00599546  0.01113116
   0.00377007  0.6512298   0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.93197572  0.88086379 -0.07303703  0.44605413  0.00495548  0.00810869
   0.00257585  0.53830588  0.          0.          0.          0.
   1.          0.08      ]]"
7,[30.],[[[0 0 0 0 1]]],[[19.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95260525  0.92032671 -0.26863     0.31233072  0.00516014  0.00959912
   0.00337428  0.66953576  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96504307  0.86863452 -0.09559422  0.42017832  0.00452397  0.0076985
   0.0024497   0.56514949  0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[1 0 0 0 0]]],[[4.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97474974  0.9144904  -0.27245906  0.30593079  0.0047862   0.00900834
   0.00317094  0.6771037   0.          0.          0.          0.
   1.          0.11      ]]"
