,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 1 0 0]]],[[12.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.73714471 0.39771277 0.4428983  0.65815389 0.00707971 0.01485632
  0.00216583 0.31774414 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.72406667 0.01453618 0.69306159 0.68610352 0.0068911  0.02042566
  0.00174959 0.28483018 0.         0.         0.         0.
  1.         0.04      ]]"
3,[45.],[[[1 0 0 0 0]]],[[0.001]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.72046161  0.94651657 -0.42198139  0.23529349  0.01214398  0.02543379
   0.00883651  0.71829224  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87211549 0.30736408 0.05028819 0.30772132 0.00689197 0.02416501
  0.00362316 0.65759856 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 8.79684448e-01 -1.55183552e-02  7.51593232e-01  7.09845960e-01
   3.80766741e-03  1.10916868e-02  9.52886068e-04  2.74301797e-01
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.71603656 -0.25748485  0.8441925   0.68544716  0.00700836  0.02723353
   0.00160989  0.27870113  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.63046134 -0.06125127  0.8881619   0.78263098  0.00710187  0.01964757
   0.00141894  0.18920068  1.          0.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.59433186 0.01918406 0.92618525 0.8249886  0.00678164 0.01600987
  0.0012488  0.15097097 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.57674479 0.04139021 0.94834757 0.84049743 0.00668304 0.01493622
  0.00118374 0.1366996  1.         0.         0.         0.
  0.         0.11      ]]"
