,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.23660482  0.1209246   0.20916936  0.1599429   0.12009791  0.50387311
   0.03959429  0.17649183  0.          0.          0.          0.
   1.          0.03      ]]"
2,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.09953679  0.59766763 -0.09623045  0.27388096  0.0765736   0.20502339
   0.03479982  0.40972227  0.          0.          0.          0.
   1.          0.04      ]]"
3,[30.],[[[1 0 0 0 0]]],[[4.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.39794195  0.98833847 -0.29374117  0.33715734  0.03377682  0.05940958
   0.01886913  0.55078715  0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.54640341  0.9499858  -0.04748892  0.51705539  0.01736624  0.02535161
   0.00763073  0.43259603  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.76496983 0.34228888 0.53793716 0.70276964 0.00579774 0.01206455
  0.00162274 0.27774522 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.71153748 -0.0530916   0.71963251  0.67840976  0.00729796  0.02339676
   0.00182568  0.28906983  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.64004362 -0.02240317  0.85297143  0.77523077  0.00707635  0.01907755
   0.00146159  0.19715379  0.          0.          0.          0.
   1.          0.09      ]]"
8,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.71204299  0.93466097 -0.08558241  0.47406304  0.01042294  0.01604856
   0.00506348  0.4944019   0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.78245312 0.91598123 0.02285659 0.54971009 0.00736524 0.01047344
  0.00322572 0.4292255  1.         0.         0.         0.
  0.         0.11      ]]"
