,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.4680225  0.33620775 0.80477327 0.84814519 0.00924026 0.01517661
  0.00171862 0.12571928 0.         0.         0.         0.
  1.         0.04      ]]"
3,[30.],[[[1 0 0 0 0]]],[[0.001]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.58546984  0.95649773 -0.02727747  0.53574169  0.01484151  0.02099914
   0.00642667  0.42199099  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.78340203 0.30290484 0.52825904 0.68036366 0.00573817 0.01279308
  0.00165399 0.29945123 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.71830589 -0.07110499  0.72386754  0.67417938  0.00719797  0.02361818
   0.0018052   0.29319918  0.          0.          0.          0.
   1.          0.07      ]]"
6,[30.],[[[1 0 0 0 0]]],[[4.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.76733863  0.92811096 -0.16235664  0.40681455  0.00923251  0.01543195
   0.00501225  0.56350875  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.88515294 0.15948349 0.48561847 0.58409476 0.00485598 0.01399621
  0.00158829 0.39546478 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.75629652 -0.18203323  0.7355417   0.63666725  0.00682634  0.02620867
   0.00176722  0.32853058  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.65395761 -0.07951839  0.86256349  0.76224172  0.00703678  0.02050269
   0.00146852  0.20875034  0.          0.          1.          0.
   0.          0.11      ]]"
