,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[11.],[[[0 0 1 0 0]]],[[10.]],[1],[33.],[[0 0 0 0 0]],[[[0. 0. 0. 1. 0.]]],[[15.]],"[[-0.20477372  0.96084213 -0.46694669  0.12575518  0.15276702  0.34023255
   0.08847707  0.29276809  0.          1.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.2139864   0.5390678   0.26389474  0.39128408  0.12837863  0.26880977
   0.03504365  0.17648384  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.04938782 0.04566006 0.85368758 0.72024614 0.04190796 0.1043375
  0.00709112 0.12641731 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.24005504 0.03704562 0.7722804  0.71236283 0.0277695  0.07519026
  0.00550304 0.17917435 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.37933534 0.27950773 0.85191202 0.85058749 0.01189492 0.02043653
  0.00207141 0.11500956 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.46134412 0.19268218 0.90198308 0.85432565 0.00903999 0.01684215
  0.00156053 0.11823171 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.50736022 0.15499651 0.93226892 0.85920066 0.00760665 0.01455116
  0.00129878 0.11734281 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.53186852 0.1131579  0.95152116 0.85796738 0.00707007 0.0141389
  0.00120372 0.11961997 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.54437912 0.08849709 0.96455026 0.8578341  0.00678934 0.01391605
  0.00115098 0.12030943 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.55057859 0.0739099  0.97337073 0.8581683  0.00663836 0.01379209
  0.00112062 0.12028062 0.         0.         0.         0.
  1.         0.11      ]]"
