,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.64723808 0.74982369 0.23400372 0.6495955  0.0098566  0.0148204
  0.00338421 0.32234338 1.         0.         0.         0.
  0.         0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.76935923 0.1698754  0.58355123 0.66817087 0.00617767 0.01601647
  0.0017288  0.30790618 0.         0.         0.         0.
  1.         0.03      ]]"
2,[45.],[[[1 0 0 0 0]]],[[2.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.75979042  0.94325149 -0.42306995  0.2321171   0.01059994  0.02229718
   0.00782282  0.7271629   1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.89052153 0.26149571 0.06910004 0.30247098 0.00647946 0.02391397
  0.00339641 0.6637392  0.         0.         0.         0.
  1.         0.05      ]]"
4,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.90341067  0.94496751 -0.45933384  0.20587258  0.00642591  0.0138779
   0.00516974  0.76865387  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.93020105  0.89817393 -0.14513484  0.39656097  0.00523918  0.0089536
   0.00295289  0.58629334  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94778442  0.86516166 -0.01559827  0.48431641  0.00448134  0.00709975
   0.0021947   0.50190777  0.          0.          0.          0.
   1.          0.08      ]]"
7,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96164745  0.91364282 -0.25542969  0.31841704  0.00497694  0.00923112
   0.00321853  0.66415632  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.9716258   0.86448085 -0.08794837  0.42392683  0.00440225  0.00748142
   0.00236967  0.56181991  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.9780581  0.84508747 0.03909572 0.51740533 0.00385352 0.00596293
  0.00179419 0.4709841  0.         0.         0.         0.
  1.         0.11      ]]"
