,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.23660482  0.1209246   0.20916936  0.1599429   0.12009791  0.50387311
   0.03959429  0.17649183  0.          0.          0.          0.
   1.          0.03      ]]"
2,[15.],[[[0 0 0 0 1]]],[[19.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.09953679  0.59766763 -0.09623045  0.27388096  0.0765736   0.20502339
   0.03479982  0.40972227  0.          0.          1.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.04507678  0.62320274  0.01773858  0.3210426   0.10291117  0.23872635
   0.03872951  0.29859039  0.          0.          0.          0.
   1.          0.05      ]]"
4,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.27234986  0.98141205 -0.29084384  0.32701224  0.04974003  0.08865084
   0.02672214  0.50787485  0.          0.          1.          0.
   0.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.30721161  0.96444786 -0.20907798  0.38453898  0.04294207  0.07245538
   0.02123791  0.47882554  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.47357088  0.93829674 -0.01093057  0.5412026   0.02133458  0.03069962
   0.00880834  0.39795479  0.          0.          1.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[0.16478555 0.90380508 0.01019797 0.51216847 0.05569181 0.08388381
  0.02064948 0.32760641 0.         0.         0.         0.
  1.         0.09      ]]"
8,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.41216964  0.98891848 -0.28144956  0.34703675  0.03207075  0.05565685
   0.01772519  0.54751045  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.55683088  0.94959903 -0.04758399  0.51669097  0.01677953  0.02450091
   0.0073978   0.43463087  0.          0.          0.          0.
   1.          0.11      ]]"
