,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.64723808 0.74982369 0.23400372 0.6495955  0.0098566  0.0148204
  0.00338421 0.32234338 1.         0.         0.         0.
  0.         0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.76935923 0.1698754  0.58355123 0.66817087 0.00617767 0.01601647
  0.0017288  0.30790618 0.         0.         0.         0.
  1.         0.03      ]]"
2,[45.],[[[1 0 0 0 0]]],[[3.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.75979042  0.94325149 -0.42306995  0.2321171   0.01059994  0.02229718
   0.00782282  0.7271629   1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.89052153 0.26149571 0.06910004 0.30247098 0.00647946 0.02391397
  0.00339641 0.6637392  1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 8.76289427e-01 -4.48166803e-02  7.58599877e-01  7.03896642e-01
   3.91042512e-03  1.18353218e-02  9.78234806e-04  2.79379398e-01
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.71258867 -0.25389895  0.85109127  0.69169271  0.00698626  0.02682283
   0.00158812  0.27291003  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.6289131  -0.05946628  0.89169908  0.78512776  0.00707541  0.01945534
   0.00140621  0.18693535  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.59352267 0.01962136 0.92810094 0.82599431 0.00676906 0.01594038
  0.00124314 0.15005317 0.         0.         0.         0.
  1.         0.09      ]]"
8,[45.],[[[1 0 0 0 0]]],[[3.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.6301856   0.95476586 -0.37718049  0.26826203  0.01636006  0.03252113
   0.0109492   0.67190754  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.72722286  0.94330847 -0.08574558  0.47696048  0.00985317  0.01496406
   0.00479663  0.49342558  0.          0.          0.          0.
   1.          0.11      ]]"
