,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.23660482  0.1209246   0.20916936  0.1599429   0.12009791  0.50387311
   0.03959429  0.17649183  0.          0.          0.          0.
   1.          0.03      ]]"
2,[15.],[[[0 1 0 0 0]]],[[8.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.09953679  0.59766763 -0.09623045  0.27388096  0.0765736   0.20502339
   0.03479982  0.40972227  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.53104973 0.38296497 0.84233874 0.87408155 0.0065345  0.0096068
  0.00116677 0.10861042 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.55316621 0.09396189 0.88140136 0.82312077 0.00783901 0.01726478
  0.00147029 0.1503052  0.         0.         0.         0.
  1.         0.06      ]]"
5,[45.],[[[1 0 0 0 0]]],[[3.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.60489202  0.96025586 -0.38417381  0.26625952  0.0178444   0.03545241
   0.01193214  0.66851151  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.8153466  0.41361657 0.04342307 0.34723619 0.00819043 0.02462449
  0.00412978 0.6158191  0.         0.         1.         0.
  0.         0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[0.15844892 0.69343328 0.07380688 0.46073386 0.05858447 0.11456487
  0.02143533 0.34468147 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.52292269 0.29349101 0.79527909 0.83481961 0.00827776 0.01461545
  0.00160431 0.14068292 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.55011356 0.13444619 0.86118722 0.82433659 0.00789237 0.0166619
  0.00149649 0.14961267 0.         0.         0.         0.
  1.         0.11      ]]"
