,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.4680225  0.33620775 0.80477327 0.84814519 0.00924026 0.01517661
  0.00171862 0.12571928 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.51868576 0.16437671 0.86621654 0.83380479 0.00836748 0.01681343
  0.00154775 0.13946655 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.54081744 0.12832318 0.91043013 0.84474528 0.00737777 0.01499537
  0.00131718 0.13156436 0.         0.         0.         0.
  1.         0.06      ]]"
5,[30.],[[[1 0 0 0 0]]],[[4.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63921994  0.94496304 -0.00273885  0.54891187  0.01212418  0.01701048
   0.00519865  0.41675484  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.809214   0.24523476 0.52355611 0.65301973 0.00556808 0.01360807
  0.001656   0.32614806 0.         0.         0.         0.
  1.         0.08      ]]"
7,[30.],[[[1 0 0 0 0]]],[[0.001]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.83335948  0.91839409 -0.16548491  0.39616257  0.00739172  0.0125429
   0.00412113  0.57978165  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.8757751   0.89519578 -0.02887703  0.49231589  0.00573314  0.00881398
   0.00276609  0.49037093  0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[17.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91415477  0.92913979 -0.26061103  0.3239983   0.00587418  0.010715
   0.00375033  0.65566218  0.          0.          0.          0.
   1.          0.11      ]]"
