,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 0.         0.         0.         0.
  1.         0.03      ]]"
2,[45.],[[[1 0 0 0 0]]],[[2.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.46955323  0.98236769 -0.44379905  0.23738678  0.02826265  0.05784614
   0.01936344  0.65714097  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.75124288  0.52776599 -0.11077027  0.2855393   0.01064804  0.03129444
   0.00612082  0.66639739  0.          0.          0.          0.
   1.          0.05      ]]"
4,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.84872574  0.96581417 -0.46232253  0.21299496  0.00779034  0.0163813
   0.00614769  0.75668573  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89019573  0.91130286 -0.14141785  0.40799525  0.00597679  0.00999181
   0.00330005  0.57273608  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91794932  0.8774575  -0.01591548  0.49182782  0.00493799  0.00768938
   0.00238856  0.49315628  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.94697964 -0.08926115  0.45995435  0.44982469  0.00468426  0.02021248
   0.00173892  0.52353966  0.          0.          0.          0.
   1.          0.09      ]]"
8,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.85792345  0.91883045 -0.44636631  0.2074357   0.00755053  0.01679409
   0.00594721  0.76227248  0.          0.          1.          0.
   0.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.55207276  0.76521307 -0.38132361  0.20516559  0.02156794  0.05775421
   0.0150282   0.7004841   0.          0.          0.          0.
   1.          0.11      ]]"
