,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[11.],[[[0 0 0 0 1]]],[[19.]],[1],[33.],[[0 0 0 0 0]],[[[0. 0. 0. 1. 0.]]],[[15.]],"[[-0.20477372  0.96084213 -0.46694669  0.12575518  0.15276702  0.34023255
   0.08847707  0.29276809  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.14599782  0.95872122 -0.14205818  0.41098991  0.06594102  0.1059128
   0.02871226  0.3884441   1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.55197608 0.22188005 0.27866644 0.45134136 0.01792366 0.05820982
  0.00667512 0.46585003 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[6.65199578e-01 3.11796248e-01 8.10401261e-01 8.46193314e-01
  4.90231579e-03 8.24303180e-03 9.68199922e-04 1.39693186e-01
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 5.00000000e-02]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.62654781 -0.0256741   0.8586334   0.77728599  0.00734234  0.01979672
   0.00150165  0.19407324  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.59398043 0.03238525 0.91079128 0.82121098 0.00690841 0.016223
  0.00129052 0.15436712 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.57716119 0.04649779 0.93891358 0.83761996 0.00677031 0.01515094
  0.00121113 0.13924761 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.56798196 0.05344572 0.95633608 0.84673047 0.00666655 0.01451916
  0.00116208 0.13092171 0.         0.         0.         0.
  1.         0.09      ]]"
8,[30.],[[[1 0 0 0 0]]],[[1.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.65874058 0.93964797 0.01423007 0.55947739 0.0111576  0.01551183
  0.00472276 0.40913039 0.         0.         0.         0.
  1.         0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[19.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.76389551  0.95909435 -0.25937676  0.3459323   0.00983673  0.01722836
   0.00593869  0.62106389  0.          0.          0.          0.
   1.          0.11      ]]"
