,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.64723808 0.74982369 0.23400372 0.6495955  0.0098566  0.0148204
  0.00338421 0.32234338 0.         0.         0.         0.
  1.         0.02      ]]"
1,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.74683821  0.95450956 -0.21661389  0.37704706  0.01018692  0.01725044
   0.00581978  0.58969581  0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.81109798  0.91736937 -0.0600493   0.48132586  0.00730531  0.01121998
   0.00356446  0.49658442  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.90031576 0.0664511  0.4902336  0.54626399 0.0048834  0.01614961
  0.00164235 0.43106061 0.         0.         0.         0.
  1.         0.05      ]]"
4,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.88979971  0.90061247 -0.2043215   0.3554334   0.00626377  0.01131423
   0.00374265  0.62324595  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91842091  0.88300914 -0.04822422  0.46804273  0.00507362  0.00808275
   0.00254751  0.51625341  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.95010376 -0.07842766  0.46551418  0.45890474  0.00458728  0.01936077
   0.00168746  0.51545978  0.          0.          0.          0.
   1.          0.08      ]]"
7,[30.],[[[1 0 0 0 0]]],[[0.001]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91763449  0.89043438 -0.22989842  0.33076313  0.00577704  0.01085225
   0.00360105  0.64900655  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.93926251  0.87691593 -0.05988632  0.45433146  0.00478458  0.00777433
   0.0024563   0.53065336  0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95712519  0.91804951 -0.26572701  0.31318137  0.00507482  0.00944495
   0.00331374  0.66898513  0.          0.          0.          0.
   1.          0.11      ]]"
