,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  0.          0.          0.          0.
   1.          0.02      ]]"
1,[15.],[[[0 0 1 0 0]]],[[9.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.28489211  0.87984926 -0.10108517  0.42917871  0.04372352  0.07571194
   0.01936139  0.43202442  0.          0.          0.          0.
   1.          0.03      ]]"
2,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.51024026  0.98632616 -0.28890458  0.34249216  0.02343345  0.04095219
   0.0134698   0.57965243  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63253069  0.94848055 -0.06254996  0.50225407  0.01323826  0.01958234
   0.00608147  0.45884386  0.          0.          0.          0.
   1.          0.05      ]]"
4,[30.],[[[0 0 0 0 1]]],[[17.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.74867415  0.96391439 -0.27482459  0.33734661  0.0104393   0.0184351
   0.00638199  0.627397    0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.81337643  0.92039162 -0.08628622  0.46126708  0.00742002  0.01163461
   0.00373572  0.51594251  0.          0.          0.          0.
   1.          0.07      ]]"
6,[30.],[[[0 0 0 0 1]]],[[17.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.87358642  0.94228971 -0.27377102  0.32239941  0.00679246  0.01232022
   0.00433481  0.65415311  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.90672791  0.89241451 -0.09564872  0.43490946  0.00548651  0.00902537
   0.00289807  0.54768056  0.          0.          0.          0.
   1.          0.09      ]]"
8,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.93637097  0.92659473 -0.27345091  0.31245637  0.00546749  0.01012788
   0.00357164  0.66837662  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95313102  0.87423646 -0.09804461  0.4215847   0.00471397  0.00797624
   0.00254656  0.56317854  0.          0.          0.          0.
   1.          0.11      ]]"
