,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.73714471 0.39771277 0.4428983  0.65815389 0.00707971 0.01485632
  0.00216583 0.31774414 0.         0.         0.         0.
  1.         0.03      ]]"
2,[45.],[[[1 0 0 0 0]]],[[1.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.76572132  0.95174003 -0.42850968  0.23139846  0.01038478  0.02167069
   0.00770785  0.72883815  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.82909012  0.92615634 -0.11577402  0.43901893  0.00719344  0.01149659
   0.0037636   0.53852731  0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 8.71732593e-01  8.92415464e-01 -9.99785960e-04  5.14020801e-01
   5.65399136e-03  8.49810336e-03  2.63690366e-03  4.69190150e-01
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.92421722 -0.0338163   0.46685761  0.48133945  0.00489524  0.01929126
   0.0017594   0.49271461  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.7559036  -0.21583867  0.7819165   0.65716648  0.00654699  0.02530947
   0.00161953  0.30935749  0.          0.          0.          0.
   1.          0.08      ]]"
7,[45.],[[[1 0 0 0 0]]],[[2.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.73174095  0.93947726 -0.42621765  0.23019168  0.01169486  0.02484872
   0.00860102  0.72466373  0.          1.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.21493413  0.75041461 -0.2057827   0.17572756  0.14917511  0.35624185
   0.06712771  0.25172779  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.07879992 0.73408437 0.08207273 0.46705809 0.07126289 0.13034026
  0.02488985 0.30644891 0.         0.         0.         0.
  1.         0.11      ]]"
