,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.23660482  0.1209246   0.20916936  0.1599429   0.12009791  0.50387311
   0.03959429  0.17649183  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.018018   -0.02865317  0.03555777  0.1080157   0.07777262  0.48107028
   0.03535032  0.29779112  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.34074622  0.46512049 -0.05202904  0.29148868  0.03954236  0.12299961
   0.01908789  0.52688152  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[6.66489363e-01 5.40554106e-01 8.61003339e-01 9.07024980e-01
  3.27936094e-03 3.69703863e-03 5.67869982e-04 8.54307041e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 6.00000000e-02]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.63291126 -0.069763    0.88141215  0.77617276  0.00720196  0.02031654
   0.00145559  0.19485313  0.          0.          0.          0.
   1.          0.07      ]]"
6,[45.],[[[1 0 0 0 0]]],[[1.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.65648186  0.9521023  -0.40044647  0.25208694  0.01505491  0.03069995
   0.01045284  0.69170535  0.          0.          1.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.50536233  0.85948956 -0.32968736  0.26590037  0.02478413  0.05474152
   0.01554082  0.63903308  1.          0.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.7690317  0.48734429 0.32119691 0.6018815  0.00708031 0.01455223
  0.00246269 0.37402326 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.78044617 0.01150414 0.6488055  0.65163267 0.00614019 0.0190401
  0.00167395 0.32151315 1.         0.         0.         0.
  0.         0.11      ]]"
