,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 0 0 1]]],[[19.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  0.          0.          0.          0.
   1.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.60715169 0.93989283 0.00813301 0.55641049 0.01337156 0.01873455
  0.00561349 0.40586984 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.79150134 0.27263653 0.53719532 0.67458713 0.00565142 0.01307963
  0.00163071 0.30505109 0.         0.         0.         0.
  1.         0.04      ]]"
3,[45.],[[[1 0 0 0 0]]],[[1.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.78164625  0.94108021 -0.41990548  0.2323523   0.00981877  0.02063992
   0.00727119  0.72991788  0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.84088743  0.92288357 -0.1141679   0.43807688  0.00690659  0.01107077
   0.00362302  0.54032266  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.91813648 0.04707036 0.48222744 0.53015608 0.00469501 0.0161071
  0.00161251 0.44742927 0.         0.         0.         0.
  1.         0.07      ]]"
6,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.84851038  0.92247546 -0.43828547  0.21330479  0.00779724  0.01711854
   0.00605803  0.75572133  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89037848  0.91035497 -0.12218805  0.42274246  0.00588736  0.00967447
   0.00317736  0.55851841  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91787815  0.87576127 -0.00283039  0.50170982  0.00487736  0.00751877
   0.00232351  0.48357055  0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.9415279   0.91942549 -0.25302005  0.32376185  0.00532897  0.00978243
   0.00340937  0.65771729  1.          0.          0.          0.
   0.          0.11      ]]"
