,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.4680225  0.33620775 0.80477327 0.84814519 0.00924026 0.01517661
  0.00171862 0.12571928 0.         0.         0.         0.
  1.         0.04      ]]"
3,[30.],[[[1 0 0 0 0]]],[[4.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.58546984  0.95649773 -0.02727747  0.53574169  0.01484151  0.02099914
   0.00642667  0.42199099  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.78340203 0.30290484 0.52825904 0.68036366 0.00573817 0.01279308
  0.00165399 0.29945123 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.71830589 -0.07110499  0.72386754  0.67417938  0.00719797  0.02361818
   0.0018052   0.29319918  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.64215243 -0.03170821  0.85546291  0.7736814   0.00706137  0.0192623
   0.00145925  0.19853559  0.          0.          1.          0.
   0.          0.08      ]]"
7,[15.],[[[1 0 0 0 0]]],[[2.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.14340699  0.41959858  0.86035818  0.80471021  0.05056158  0.07109222
   0.00713253  0.06650341  0.          0.          1.          0.
   0.          0.09      ]]"
8,[22.],[[[1 0 0 0 0]]],[[3.]],[3],[7.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.48420188  0.42415911  0.75473154  0.55769247  0.14242546  0.22356454
   0.02056766  0.05574993  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.4518491   0.37745678  0.74573809  0.54656953  0.13748467  0.23352982
   0.020562    0.0618539   1.          0.          0.          0.
   0.          0.11      ]]"
