,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 0.         0.         0.         0.
  1.         0.03      ]]"
2,[30.],[[[1 0 0 0 0]]],[[4.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.49366051  0.97313684 -0.22426501  0.38562584  0.02390592  0.04006984
   0.01270084  0.53769749  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.61811888  0.9462589  -0.03922974  0.5206669   0.01356801  0.01970056
   0.0060383   0.44002616  0.          0.          0.          0.
   1.          0.05      ]]"
4,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.7377789   0.964724   -0.27158314  0.34057385  0.01081887  0.01903075
   0.0065651   0.62301141  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.80512655  0.92217547 -0.08392347  0.46449962  0.00761061  0.01187786
   0.00380922  0.51220262  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.899064   0.08272713 0.49264961 0.55544609 0.00483833 0.01557064
  0.00161369 0.42253128 0.         0.         0.         0.
  1.         0.08      ]]"
7,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.88923812  0.90059674 -0.20047608  0.35833287  0.00626211  0.01126968
   0.00372376  0.62041152  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91796577  0.88285863 -0.04609513  0.46973413  0.00507181  0.00806523
   0.00253986  0.51458895  0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[1 0 0 0 0]]],[[1.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94272882  0.92175901 -0.26328045  0.31731141  0.00532853  0.00984364
   0.00345023  0.6640662   0.          0.          0.          0.
   1.          0.11      ]]"
