,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 0.         0.         0.         0.
  1.         0.03      ]]"
2,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.46955323  0.98236769 -0.44379905  0.23738678  0.02826265  0.05784614
   0.01936344  0.65714097  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.60738552  0.95727414 -0.06785391  0.50262463  0.01441675  0.02117144
   0.00659712  0.45519012  0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.70117289 0.92974651 0.03159176 0.56718385 0.00952106 0.01319062
  0.00400958 0.40609491 0.         0.         0.         0.
  1.         0.06      ]]"
5,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.79280567  0.95358533 -0.2533907   0.3465257   0.00888404  0.01558154
   0.00538063  0.62362808  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.84623408  0.91036618 -0.08081731  0.45904872  0.00662377  0.01047633
   0.00335622  0.52049488  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.88429308 0.8852784  0.02890389 0.53417438 0.00525821 0.00775762
  0.00237977 0.45043004 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.92687511 -0.06114499  0.45889756  0.46258909  0.00495636  0.02052319
   0.00181528  0.51011604  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.7553705  -0.21501218  0.78900158  0.66270274  0.00648205  0.02485592
   0.00158918  0.30437011  0.          0.          0.          0.
   1.          0.11      ]]"
