,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 0.         0.         0.         0.
  1.         0.03      ]]"
2,[45.],[[[1 0 0 0 0]]],[[0.001]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.46955323  0.98236769 -0.44379905  0.23738678  0.02826265  0.05784614
   0.01936344  0.65714097  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.60738552  0.95727414 -0.06785391  0.50262463  0.01441675  0.02117144
   0.00659712  0.45519012  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.79838049 0.29891708 0.51183194 0.66641521 0.00562127 0.01280349
  0.00166218 0.31349787 0.         0.         0.         0.
  1.         0.06      ]]"
5,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.78968     0.94088644 -0.42150739  0.2310143   0.00954976  0.02010467
   0.00710318  0.7322281   0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.84682024  0.92144245 -0.11588284  0.43567026  0.00678031  0.01090772
   0.00357208  0.54306966  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 8.85106504e-01  8.87751102e-01 -3.31558287e-04  5.11518955e-01
   5.40999649e-03  8.17970280e-03  2.53489264e-03  4.72356498e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  9.00000000e-02]]"
8,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91960007  0.92593491 -0.25343418  0.32750788  0.00574782  0.01046064
   0.00364765  0.65263599  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94065988  0.87776858 -0.08672847  0.43308029  0.0048711   0.00811252
   0.00258329  0.5513528   1.          0.          0.          0.
   0.          0.11      ]]"
