,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.2307142   0.91675341 -0.08101618  0.45534426  0.04985094  0.08018939
   0.02095848  0.39365691  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.59571314 0.33777463 0.52916384 0.69831347 0.0103889  0.02211496
  0.00279689 0.26638573 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.62981349 0.15994558 0.75218749 0.77600884 0.00735977 0.01655063
  0.001617   0.19846387 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.60665995 0.05300174 0.84627974 0.79462075 0.00739093 0.01789187
  0.00148836 0.17860806 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58621287 0.05445981 0.90203154 0.82287109 0.00704128 0.01612663
  0.00131715 0.15264389 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.57377428 0.05670813 0.93341506 0.83768886 0.00684617 0.01516562
  0.00122769 0.13907161 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.5664854  0.05831923 0.95280421 0.84637791 0.00671263 0.01456144
  0.0011728  0.13117523 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.5622375  0.05860864 0.96539253 0.85163885 0.00662066 0.014184
  0.00113777 0.12641869 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.55974364 0.05825494 0.97380829 0.85495079 0.00655587 0.01394011
  0.00111456 0.12343855 1.         0.         0.         0.
  0.         0.11      ]]"
